,id,title,uniform_title,alternative_title,creator,contributor,publication_place,publisher,publication_date,encoded_date,creation_date,copyright_date,edition,issuance,frequency,language,type_of_resource,format,extent,genre,abstract,subject,temporal_coverage,geographic_coverage,target_audience,isbn,lccn,oclccn,url
70,7117751,ancient history of whittington and his cat; history of whittington and his cat; whittington and his catthe,whittington and his cat,history of whittington and his cat,,,london,"william darton and son, holborn hillapproximately 1792-; d. 1423; elliott, mary; whittington, richard",1830; [ca. 1830?],1830,,,,monographic,,eng,text,print,"36 p., [3] leaves of plates : ill. (stipple-engravings) ; 15 cm",juvenile literature,,"cats; folklorewhittington, richard d. 1423",,england,juvenile,,,ocm52462192,
71,6125828,"ancient legends, mystic charms & superstitions of irelandwith sketches of the irish past",,,,,london,ward and downey1821-1896; lady; wilde,1888,,,,,monographic,,eng,text,print,"xii, 347 p. ; 20 cm",,,folklore,,ireland,,,,ocm02111753,
72,8998839,andersen's fairy tales; fairy tales,,fairy tales,,,chicago,"w.b. conkey1805-1875; andersen, h. c. (hans christian); williams, true",1899; [1899?],1899,,,,monographic,,eng,text,print; unmediated; volume,"188 pages, [1] leaf of plates : illustrations ; 25 cm",text; translations; translations into english,,"children's stories, danish; fairy tales",,,juvenile,,,ocm07625533,
73,7095932,"angus tarlton, or, illustrations of the fruits of the spirit; illustrations of the fruits of the spirit",,illustrations of the fruits of the spirit,,,new york,"robert carter & bros1821-1893; 1822-1904; a. l. o. e; avery, samuel putnam; robert carter & brothers",1862,,,,,monographic,,eng,text,print,"135, [6] p., [1] leaf of plates : ill., music ; 16 cm",juvenile fiction; novel; pictorial cloth bindings (binding)-1862; publishers' catalogues-1862,,brothers; children with disabilities; christian life; stepfamilies; temper,,united states new york new york,juvenile,,,48181019; ocm48181019,
74,1150638,animal story bookthe,,,,,new york,"longmans, green1844-1912; lang, andrew",1896,,,,,monographic,,eng,text,print,"xiv, 400 p. : ill. ; 19 cm",bibliography; fiction,,animals,,,juvenile,,,02986904,
75,6343180,ann tolleth,,,,,philadelphia,"published by the sunday and adult school union. for sale at no. 29 north fourth street. r. piggot, agent. i. ashmead & co. printers-1802; 1674-1748; 1725-1807; 1795-1887; i. ashmead & co; newton, john; philadelphia sunday and adult school union; piggot, robert; tolleth, ann; watts, isaac",1821,,,,,monographic,,eng,text,print,26 p. : ill. ; 10 cm,biography,,"children; death; religious aspects; sunday school literaturetolleth, ann -1802",,united states pennsylvania philadelphia,juvenile,,,84929765; ocm84929765,
76,1080483,anna and her doll,,,,,london,"william darton and son, holborn hillcopley, esther",1830; 1836; [between 1830 and 1836],1830; 1836,,,,monographic,,eng,text,print,"178, [2] p., [6] leaves of plates : ill., front. ; 15 cm",specimens,"written in dialogue, narrative and verse","advertising specialties; children's stories; didactic literature, english; publishers' catalogs",,,juvenile,,,ocm23961765,
77,4374889,anna rossa story for children,,,,,new york,"william burgess, jr1782-1825; kennedy, grace",1826,,,,,monographic,,eng,text,print,"156 p. : ill., col. ; 15 cm",,,children's literature,,,,,,ocm18673597,
78,4414237,anna rossa story for children,,,,,new york; philadelphia,"american sunday-school union1782-1825; kennedy, grace",1850; 1859; [185-?],1850; 1859,,,,monographic,,eng,text,print,"164 p. front., pl. 15 cm",,,,,,,,,ocm22638061,
79,4363912,"annals of the poorconsisting of the dairyman's daughter, the african servant, and the young cottager",,,,,"springfield, mass","published by g. & c. merriam1772-1827; 1789-1867; hawes, joel; richmond, legh",1852,,,,,monographic,,eng,text,print,140 p. fronts. 16 cm,fiction,,christian life,,,,,,ocm00937448,
80,4414228,"annals of the pooror, narratives of the dairyman's daughter, the negro servant, and the young cottager",,,,,new york,"american tract society1772-1827; richmond, legh",1848; [1848 or later],1848,,,,monographic,,eng,text,print,"320 p. : ill., ; 16 cm",fiction,,christian life,,,,,,ocm08523219,
81,634854,annals of the redwood library and athenaeum,,,,,"newport, r.i","redwood library1820-1894; mason, george champlin; redwood library and athenaeum",1891,,,,,monographic,,eng,text,print,528 p. illus. 23 cm,,,redwood library and athenaeum,,,,,,01045092,
82,7110856,annualettea christmas and new year's gift for childrenthe,,,,,boston,william crosby & companywilliam crosby and company,1842,,,,,monographic,,eng,text,print,"137 p., [3] leaves of plates : ill. ; 15 cm",,,,,united states massachusetts boston,,,,ocn489195864,
83,1030136,another brownie book; brownie book,,brownie book,,,new-york,"the century co1840-1924; cox, palmer",1890; c1890⁾,1890,,,,monographic,,eng,text,print,"xi, 144 p. : ill. ; 26 x 21 cm",,,children's poetry,,,juvenile,,12031637,01085326,
84,1010278,apple piea,,,,,"london, new york","g. routledge and sons1826-1905; 1846-1901; evans, edmund; greenaway, kate",1886; [1886],1886,,,,monographic,,eng,text,print,[22] leaves : col. illus. ; 22 x 26 cm,,,alphabet; alphabet rhymes; initial teaching alphabet; juvenile literature; specimens,,,juvenile,,17013047,11422057,
85,8840240,apples of goldan illustrated weekly for the youngest readers,,,,,boston,american tract societyamerican tract society,1871; 1uuu; [1871-,1871; 1uuu,,,,serial,weekly,eng,text,print,v. : ill. ; 22 cm,periodical; periodicals; quotations,,children; children's literature; christian life; conduct of lifebible,,,,,sn 92035090,ocm08183456,
86,6800619,appleton's juvenile annual; appleton's juvenile annual a christmas and new year's gift for young peoplea christmas and new year's gift for young people,,appleton's juvenile annual a christmas and new year's gift for young people,,,new york,d. appleton and co,18uu; uuuu,18uu; uuuu,,,,serial,annual,eng,text,print,v. : ill. ; 20 cm,periodicals,,children's literature; gift books,,,,,,ocm20255749,
87,8929756,arabian nights' entertainmentsthe,,,,,london,"george routledge and sons1823-1906; dalziel, thomas bolton gilchrist septimus",1877,,,,,monographic,,eng,text,print; unmediated; volume,"xi, 796 pages, [1] leaf of plates : illustrations ; 21 cm",folklore; text,,arabs; fairy tales; tales,,arab countries,juvenile,,,ocn155903735,
88,1021407,arabian nights entertainments; arabian nights. englishthe,arabian nights. english,,,,new york :,"cassell publishing company, 104 and 106 fourth avenueactive 1873; mason, james",1890; [approximately 1890?],1890,,,,monographic,,eng,text,print; unmediated; volume,"vi, 766 pages : illustrations ; 27 cm",text,,fairy tales; folklore,,arabian peninsula,,,,ocn953693541,
89,7689527,archibald and his sister,,,,,new-york :,"published by carlton & porter, sunday-school union, 200 mulberry-streetcarlton & porter; methodist episcopal church; sunday school union",1848; [1848],1848,,,,monographic,,eng,text,print; unmediated; volume,"60 pages, 4 unnumbered pages : 1 illustration ; 14 cm",text,,sunday school literature,,,juvenile,,,ocn923845665,
90,7689488,"arithmetical table book, or, first lessons in arithmetic; first lessons in arithmeticthe",,first lessons in arithmetic,,,"newark, n.j. :",printed and published by benjamin olds,1848,1848,,1844,,monographic,,eng,text,print; unmediated; volume,24 pages : illustrations ; 12 cm,early works; early works to 1900; text,,arithmetic,,,juvenile,,,ocn923807007,
91,8374325,ark of elm islandthe,,,,,boston,"boston : lee and shepard, 1870; lee and shepard1813-1901; kellogg, elijah; kellogg, elijah, 1813-1901",1870,,,,,monographic,,eng,text,print; unmediated; volume,"288 pages, [1] leaf of plates : illustrations ; 18 cm",text,,,,,juvenile,,,ocm33107342,
92,995971,"arthur monteitha moral tale, founded on an historical fact; and calculated to improve the minds of young people; being a continuation of the ""scottish orphans""",,,,,london,"wetton-1846; blackford, (martha); mrs",1822,,,,,monographic,,eng,text,print,"v, 158, 4 p. : front. ; 18 cm",juvenile fiction,,brothers and sisters; death; orphans; soldiers,,great britain; scotland,juvenile,,,12116645,
93,7118253,arts of lifei. of providing food. ii. of providing clothing. iii. of providing shelter : described in a series of letters : for the instruction of young personsthe,,,,,london,"and r. hunter (successor to j. johnson,) st. paul's church-yard; printed for baldwin, cradock and joy, paternoster-row1747-1822; aikin, john",1821,,,,the 4th ed,monographic,,eng,text,print,216 p. ; 15 cm,juvenile literature,,clothing and dress; food; industrial arts; life skills,,,juvenile,,,ocm30697571,
94,8161285,asbury twinsthe,,,,,boston,"lee and shepard1833-1906; 1841-; alfred mudge and son; clarke, rebecca sophia; humphrey, lizbeth bullock; john andrew & son; lee and shepard; may, sophie","1876; 1876, ©1875",1876,,1875,,monographic,,eng,text,print; unmediated; volume,"374, [8] pages, [7] leaves of plates : illustrations ; 18 cm",fiction; juvenile fiction; juvenile works; novel; text,,conduct of life; courtship; gender identity; sisters; timidity; twins; voyages and travels; young women,,united states massachusetts boston,juvenile,,,ocm25837311,
95,4363255,"asriel, a tale; asriel, or the crystal cup; crystal cupa tale for the young",,"asriel, a tale; crystal cup",,,edinburgh,william p. nimmohenderson; mrs,1873,,,,,monographic,,eng,text,print,"144 p., 3 leaves of plates, 8 p. ; 17 cm",juvenile fiction,,children; christian life; religious life,,,juvenile,,,ocm56898477,
96,8862132,at aboukir and acrea story of napoleon's invasion of egypt,,,,,new york,"charles scribner's sons; new york, c. scribner's sons, 18981769-1821; 1832-1902; 1852-1936; charles scribner's sons; french occupation of egypt (1798-1801); henty, g. a. (george alfred); henty, g.a. (george alfred), 1832-1902; i, emperor of the french; napoleon; rainey, w. (william); second coalition, war of the (1798-1801)",1898,,,,,monographic,,eng,text,print; unmediated; volume,"vi, [4], 331, 32 p. : illustrations, plans, maps ; 19 cm",fiction; history; juvenile fiction; juvenile literature-1898; juvenile works; text,,"campaigns; history; military campaigns; second coalition, war of the, 1798-1801french occupation of egypt (1798-1801); i, emperor of the french napoleon 1769-1821; second coalition, war of the (1798-1801)","1798-1801; french occupation, 1798-1801",egypt,juvenile,,98000489,ocm01935594,
97,8862281,at agincourta tale of the white hoods of paris,,,,,new york,"charles scribner's sons; new york : charles scribner's sons, 18961832-1902; 1863-1935; agincourt, battle of (france : 1415); henty, g. a. (george alfred); henty, g.a. (george alfred), 1832-1902; paget, walter",1896,,,,[1st american ed.],monographic,,eng,text,print; unmediated; volume,"vi, 356, 32 pages, [12] leaves of plates : illustrations ; 19 cm",fiction; history; juvenile fiction; juvenile works; text,,"agincourt, battle of, agincourt, france, 1415; historyagincourt, battle of (france : 1415)","1380-1422; charles vi, 1380-1422",agincourt; france,,,,ocm09237702,
98,325446,at the back of the north wind,,,,,london,"strahan & co1824-1905; 1832-1915; hughes, arthur; macdonald, george",1871,,,,,monographic,,eng,text,print,"viii, 378 p. : ill. ; 19 cm",,,,,,,,,00925537,
99,9002333,at the siege of quebec,,,,,philadelphia,"penn pub. co; philadelphia : penn pub. co., ©18971848-1912; carter, f. a; otis, james; otis, james, 1848-1912; penn publishing company; siege of québec (québec : 1775-1776)",1897; ©1897,1897,,,,monographic,,eng,text,print; unmediated; volume,"362, [6] pages, [5] leaves of plates : illustrations ; 20 cm",fiction; history; juvenile fiction; juvenile literature-1897; juvenile works; novel; publishers' advertisements-1897; text; war fiction,,adventure stories; battles; conduct of life; courage; frontier and pioneer life; history; indians of north america; soldiers; voyages and travels; war; war stories; youthsiege of québec (québec : 1775-1776),"1775-1776; siege, 1775-1776",québec; québec (québec)united states pennsylvania philadelphia,juvenile,,,ocm15815472,
100,5819130,auld licht idylls,,,,,new york,"c. scribner's sons1860-1937; barrie, j. m. (james matthew)",1897,,,,[cameo ed.],monographic,,eng,text,print,185 p. illus. 17 cm,,,,,,,,04015278,ocm00910733,
101,7948913,"account of faithful joe, the negro; aunt affable's account of faithful joe, the negro; faithful joe, the negro",,"account of faithful joe, the negro; faithful joe, the negro",,,london :,"dean & co., threadneedle st.aunt affable; dean & co",1843; 1847; [between 1843 and 1847],1843; 1847,,,,monographic,,eng,text,print; unmediated; volume,8 unnumbered leaves : color illustrations (wood engravings) ; 18 cm,juvenile poetry; juvenile works; poetry; text,,british colonies; colonies; emancipation; slavery; slaves,,great britain,juvenile,,,ocm74213619,
102,8335208,aunt affable's stories about ships; stories about ships,,stories about ships,,,london :,"dean & co., threadneedle st.aunt affable; dean & co",1844; [1844?],1844,,,,monographic,,eng,text,print; unmediated; volume,16 pages : color illustrations (engravings) ; 19 cm,juvenile literature; juvenile works; text,,boats and boating; sailing ships; ships,,england,juvenile,,,ocm63064591,
103,8335218,aunt affable's story about cock robin alive and well again; cock robin alive and well again,,cock robin alive and well again,,,london :,"dean & co., threadneedle st.aunt affable; dean & son",1844; [1844?],1844,,,,monographic,,eng,text,print; unmediated; volume,"14 pages, 2 unnumbered pages : color illustrations ; 18 cm",children's books-england-1844; hand-coloured wood-engravings-england-1844; hand-coloured woodcuts-england-1844; illustrated wrappers (book covers)-england-1844; juvenile poetry; nursery rhymes-england-1844; publishers' advertisements-england-1844; text; wood engravings (prints-england-1844,,birds; cock robin (fictitious character),,,juvenile,,,ocn913300689,
