id,title,creator,contributor,creation_date,sort_date,display_date,language,type_of_resource,format,extent,genre,abstract,subject,temporal_coverage,geographic_coverage,host,series,container,owner,depositor,collection_id
MSS_1002_B001_F66_I02,ACC-PARC Residential Care Committee Visit to Idlewood Group Home Notes,,,,,"November 4, 1973",,,,,,Transcribed notes made by a member of the ACC-PARC Residential Care Committee during a 1973 Visit to Idlewood Group Home.,,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 1, Folder 65, Item 2",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B001_F66_I03,Nation's MR Institutions Studied Data,,,,,c. 1973,,,,,,A copy of a study that ranked the residential care in state institutions across the nation for the fiscal year of 1971.,,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 1, Folder 65, Item 3",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B001_F66_I04,ACC-PARC Residential Care Committee Meeting Minutes,,,,,"October 14, 1973",,,,,,Meeting minutes for the ACC-PARC's Residential Care Committee. In this meeting the committee discussed the proposed 9200 regulations for residential service facilities.,,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 1, Folder 65, Item 4",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B001_F66_I05,Letter from Charles Peters to Ford Thompson Regarding Polk and Western State School and Hospitals,,,,,"June 18, 1973",,,,,,"A letter from Charles Peters, executive director of ACC-PARC, to Ford Thompson of the Department of Public Welfare regarding the conditions at Polk and Western State School and Hospitals. Peters is also offering his goals for the institutions to ensure humane treatment of residents.",,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 1, Folder 65, Item 5",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B001_F66_I06,Letter from J. Shane Creamer to Charles Peters,,,,,"May 2, 1972",,,,,,"A letter from J. Shane Creamer, Attorney General of Pennsylvania, to Executive Director of ACC-PARC Charles Peters. Creamer informs Peters that he forwarded Peters' letter regarding the state's lien law to the Office of the Deputy Attorney General.",,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 1, Folder 65, Item 6",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B001_F66_I07,"Letter from Charles Peters to J. Shane Creamer, Attorney General of Pennsylvania",,,,,"April 28, 1972",,,,,,"A letter from Charles Peters, executive director of ACC-PARC, to Attorney General of Pennsylvania J. Shane Creamer. Peters asks Creamer about the state's lien law and the ability to claim funds from the family of residents within state schools and hospitals.",,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 1, Folder 65, Item 7",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B001_F66_I08,Letter from Charles Peters to Thomas Lamb,,,,,"May 17, 1972",,,,,,"A letter from Charles Peters, executive director of ACC-PARC to Pennsylvania State Senator Thomas Lamb. Peters expresses enthusiasm for Lamb's letter about introducing legislation to reform lien laws. Peters suggests removing family financial obligations after the age of 21.",,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 1, Folder 65, Item 8",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B001_F66_I09,Letter from Thomas Lamb to Charles Peters,,,,,"May 11, 1972",,,,,,"A letter from Pennsylvania State Senator Thomas Lamb to Executive Director of ACC-PARC Charles Peters. Lamb informs Peters that the Department of Welfare and the Department of Justice has no interest in dropping the claims against families of state school residents. However, Lamb states that the governor pledges to eliminate this practice over the next five years.",,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 1, Folder 65, Item 9",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B001_F66_I10,Letter from ACC-PARC to KDKA Draft,,,,,c. 1973,,,,,,"A draft of a letter meant to be sent to KDKA, applauding the station for its dedication to the rights of the intellectually disabled. However, the author of this letter informs the station that other complicated issues cause problems for the state schools and hospitals across the state. For example, the author discusses the funding and lack of community program staff.",,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 1, Folder 65, Item 10",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B001_F66_I11,Parent Training Workshop Ideas,,,,,"February 24, 1973",,,,,,An image of a list of ideas to raise awareness and ways to improve residential services in state schools and hospitals following a discussion at a parent training workshop.,,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 1, Folder 65, Item 11",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B001_F66_I12,Dr. Burrow Appointment News Release,,,,,"March 19, 1973",,,,,,A copy of the Department of Public Welfare's news release regarding the appointment of Dr. Burrow as the acting superintendent of Ebensburg State School and Hospital.,,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 1, Folder 65, Item 12",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B001_F66_I13,"Schedule of Patient Distribution and Costs by Facility as of June 30, 1971 Memo",,,,,"March 9, 1973",,,,,,"A memo sent by Bob Nelkin to members of the State School and Interim Care Committee regarding the number of Allegheny County citizens in different State Institutions, and the costs for care of these citizens.",,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 1, Folder 65, Item 13",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B001_F66_I14,Draft of Letter to Helene Wohlgemuth Regarding Unannounced Visits,,,,,"November 19, 1972",,,,,,"A draft of a letter for Secretary Wohlgemuth of the Department of Public Welfare regarding unannounced visits to state-run and private institutions. The letter includes recommendations for reviews, training, and licensing.",,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 1, Folder 65, Item 14",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B001_F66_I15,ACC-PARC News Release (2),,,,,"November 14, 1972",,,,,,"An ACC-PARC press release praising the Department of Public Welfare for investigating interim care facilities, but condemning the decision to place residents in mental health hospitals.",,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 1, Folder 65, Item 15",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B001_F68_I01,Letter from Charles Peters to Edward Goldman,,,,,"October 30, 1972",,,,,,"A letter from ACC-PARC Executive Director Charles Peters to Edward Goldman of the Department of Public Welfare. Peters informs Goldman on the upcoming plans of the investigation team, and the need to prevent any future incidents.",,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 1, Folder 68, Item 1",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B001_F68_I02,Letter from Helene Wohlgemuth to Virginia Thornburgh,,,,,"February 15, 1973",,,,,,A letter from Secretary Wohlgemuth to Virginia Thornburgh of ACC-PARC regarding the Department of Public Welfare's task force on interim care.,,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 1, Folder 68, Item 2",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B001_F68_I03,Meeting with William and Wallace Flood Memo,,,,,"February 14, 1972",,,,,,"A memo summarizing a meeting between Stanley Meyers of ACC-PARC, William Flood, president of Enterprises for Social Progress, and his brother Wallace Flood. The trio discussed the operation and issues of Park Nursing Home.",,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 1, Folder 68, Item 3",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B001_F68_I04,Telegram to Governor Milton Shapp and Secretary Helene Wohlgemuth,,,,,"October 20, 1972",,,,,,A telegram sent to Governor Milton Shapp and Secretary Helen Wohlgemuth of the Department of Public Welfare by a visitation team of ACC-PARC members. The telegram informs the two of dehumanizing conditions at Mountain Top Interim Care Facility.,,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 1, Folder 68, Item 4",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
MSS_1002_B001_F73_I01,Bob Nelkin Memo,,,,,"February 21, 1973",,,,,,"A memo from Bob Nelkin to other ACC-PARC members regarding a former Western State School and Hospital resident, Gary, and his experience after transferring out of WSSH.",,,,Bob Nelkin Collection of ACC-PARC Records,II. State School and Hospital (SSH) and Interim Care Committee Records 1972-1997,"box 1, folder 73, Item 1",Heinz History Center,"Detre Library & Archives, Heinz History
                            Center",collection.341
