,id,title,uniform_title,alternative_title,creator,contributor,publication_place,publisher,publication_date,encoded_date,creation_date,copyright_date,edition,issuance,language,type_of_resource,format,extent,genre,abstract,subject,temporal_coverage,geographic_coverage,target_audience,isbn,lccn,oclccn,url
848,9960202233406236,"serenade to be represented on the birth-day of His Most Sacred Majesty George, by the Grace of God King of Great Britain, &c: At the Castle of Dublin the 28th. of May, 1718. By their Excellencies the Lords Justices Special Command. Compos'd by Mr. John Sigismond Cousser, master of the musick, attending His Majesties state in Ireland, and chapel-master of Trinity-College, A",,,"Kusser, Johann Sigismund, 1660-1727",,Dublin,"Printed by Thomas Hume, over-against the Bible on the Lower-end of Cork-Hill",1718,,,,,monographic,eng,text,electronic|||electronic resource|||remote,"7,[1]p. ; 4⁰.",Early works to 1800|||Songs,,"Songs, English",,Ireland Dublin,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/ecco/infomark.do?contentSet=ECCOArticles&docType=ECCOArticles&bookId=1559602200&type=getFullCitation&tabID=T001&prodId=ECCO&docLevel=TEXT_GRAPHICS&version=1.0&source=library&userGroupName=upitt_main
849,9960202243406236,"serenata. To be represented on the birth-day of the most Serene Anne, by the Grace of God, Queen of Great Britain, &c: At the Theatre-Royal, the sixth day of February, 1709. By their Excellencies the Lords Justices Command. Set by Mr. John Sigismond Cousser, A",,,"Kusser, Johann Sigismund, 1660-1727",,Dublin,"Printed by Edwin Sandys, at the Custom-House Printing-House in Essex-street",1709,,,,,monographic,eng,text,electronic|||electronic resource|||remote,8p. ; 4⁰.,Early works to 1800|||Songs,,"Songs, English",,Ireland Dublin,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/ecco/infomark.do?contentSet=ECCOArticles&docType=ECCOArticles&bookId=1535001400&type=getFullCitation&tabID=T001&prodId=ECCO&docLevel=TEXT_GRAPHICS&version=1.0&source=library&userGroupName=upitt_main
850,9960203613406236,"vespers and office for the dead, and its proper mass; together, with the litanies of the blessed Virgin Mary, and of the saints, in Latin and English: To which are added, the litanies of the most Holy Trinity, for healthful. Sick and dying Christians and for, the dead gathered from the Holy Scriptures and extracted from the paradise of the soul, with verses & hymns, The",Office for the dead. English and Latin,,,Catholic Church,Dublin,"Printed by Thomas Butler, No. 2, Charles-Street","M,DCC,XCI. [1791]",1791,,,,monographic,eng,text,electronic|||electronic resource|||remote,"143,[1]p. ; 8⁰.",Early works to 1800|||Songs,,"Hymns, English|||Hymns, Latin",,Ireland Dublin,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/ecco/infomark.do?contentSet=ECCOArticles&docType=ECCOArticles&bookId=1453100200&type=getFullCitation&tabID=T001&prodId=ECCO&docLevel=TEXT_GRAPHICS&version=1.0&source=library&userGroupName=upitt_main
851,9960206513406236,"Four-Choice songs: 1. The Collier's bonny lassie, 2. Plato's advice. 3. Tar for all weathers. 4. Nanny of Bristol",,,,,Penrith,Printed and sold by Anthony soulby in the Market-Place,[1800?],1800,,,,monographic,eng,text,electronic|||electronic resource|||remote,8p. ; 12⁰.,Early works to 1800|||Songs,,"Songs, English",,Great Britain England Penrith,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/ecco/infomark.do?contentSet=ECCOArticles&docType=ECCOArticles&bookId=1606100400&type=getFullCitation&tabID=T001&prodId=ECCO&docLevel=TEXT_GRAPHICS&version=1.0&source=library&userGroupName=upitt_main
852,9960206523406236,Four excellent new songs. Viz. 1. The maids lamentation for a sailor. 2. A sailing we will go. 3. A begging we will go. 4. The rose tree,,,,,Penrith,[s.n.],Printed in the present year 1703,1780,,,,monographic,eng,text,electronic|||electronic resource|||remote,8p. ; 12⁰.,Early works to 1800|||Songs,,"Songs, English",,Great Britain England Penrith,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/ecco/infomark.do?contentSet=ECCOArticles&docType=ECCOArticles&bookId=1606100500&type=getFullCitation&tabID=T001&prodId=ECCO&docLevel=TEXT_GRAPHICS&version=1.0&source=library&userGroupName=upitt_main
853,9960208533406236,"Collection of loyal songs, as sung at all the Orange Lodges in Ireland, A",,,,,Dublin,"Printed by W. M'Kenzie, 33, College-Green",1798,,,,,monographic,eng,text,electronic|||electronic resource|||remote,80p. ; 8⁰.,Early works to 1800|||Songs,,"Songs, English",,Ireland Dublin,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/ecco/infomark.do?contentSet=ECCOArticles&docType=ECCOArticles&bookId=1544900700&type=getFullCitation&tabID=T001&prodId=ECCO&docLevel=TEXT_GRAPHICS&version=1.0&source=library&userGroupName=upitt_main
854,9960210823406236,"Syren or Musical bouquet[.]: Being a new selection of modern songs sung at the various places of amusement in Great Britain and Ireland, The",,,,,Dublin,"published by Mess.s Wogan, Byrne, Grueber, Mc.Kenzie, Sleater, Moore, J. Jones. W. Jones, McAllister, Rice, Mchain. & A. Porter",[1791?],1791,,,,monographic,eng,text,electronic|||electronic resource|||remote,"207,[9]p.,plate ; 18⁰.",Early works to 1800|||Songs,,"Songs, English",,Great Britain|||Ireland Dublin,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/ecco/infomark.do?contentSet=ECCOArticles&docType=ECCOArticles&bookId=1601800400&type=getFullCitation&tabID=T001&prodId=ECCO&docLevel=TEXT_GRAPHICS&version=1.0&source=library&userGroupName=upitt_main
855,9960211193406236,"Evergreen: Or, The songster's pocket-companion. A choice collection of modern songs. Sung at most places of public amusement. To which is added, a new selection of toasts and sentiments, The",,,,,Preston,Printed by E. Sergent,MDCCXC. [1790],1790,,,,monographic,eng,text,electronic|||electronic resource|||remote,"[3],vi-xv,[1],224p. ; 24⁰.",Early works to 1800|||Songs,,"Songs, English",,Great Britain|||Great Britain England Preston,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/ecco/infomark.do?contentSet=ECCOArticles&docType=ECCOArticles&bookId=1332301400&type=getFullCitation&tabID=T001&prodId=ECCO&docLevel=TEXT_GRAPHICS&version=1.0&source=library&userGroupName=upitt_main
856,9960212433406236,"New weather-cock's song, at the Castle, The",,,,,Dublin,"Printed by John Gowan at the Spinning Wheel in Back-Lane, where advertisements are taken in for the Dublin gazette (Published by authority.)",[1729?],1729,,,,monographic,eng,text,electronic|||electronic resource|||remote,1 sheet ; 1/2⁰.,Poems|||Single sheet verse|||Songs,,English poetry,18th century,Ireland Dublin,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/ecco/infomark.do?contentSet=ECCOArticles&docType=ECCOArticles&bookId=1702502600&type=getFullCitation&tabID=T001&prodId=ECCO&docLevel=TEXT_GRAPHICS&version=1.0&source=library&userGroupName=upitt_main
857,9960213423406236,"saint's recreation upon the estate of grace: Containing and methodically delineating a christian's progress, privileges, comforts and duties; beginning at conversion. Describing also the blessed redeemer Jesus, both absolutely and comparatively; in spiritual hymns and songs; together with a plain paraphrase upon the margin, confirming all by scriptures, and explaining difficulties. Under the following heads, I. Christ's expostulation with a straying sinner. II. The door of hope. III. The pilgrim's panacea; or Balm of gilead. IV. The hold triplicity. V. The blessed bethlehemite. VI. Typus typorum. VII. The saint's delight. VIII. Honey-drops, or Chrystal-streams, containing a bundle of precious promises. IX. The path-way to paradise. X. Christian mementos. By Mr. William Geddes, minister of the Gospel, first at Wick in Caithness, and after at Urquhart in Murray. The third edition. To which are added, a supplement of fifteen select poems, on divine subjects, from other approven authors at the end, The",,Saint's recreation upon the estate of grace,"Geddes, William, ca. 1630-1694",,Glasgow,Printed for Andrew Barcley chapman [in] Tarvas,MDCCLVIII. [1758],1758,,,,monographic,eng,text,electronic|||electronic resource|||remote,120p. ; 8⁰.,Early works to 1800|||Songs,,"Sacred songs|||Religious poetry, English",18th century,Great Britain Scotland Glasgow,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/ecco/infomark.do?contentSet=ECCOArticles&docType=ECCOArticles&bookId=1687300600&type=getFullCitation&tabID=T001&prodId=ECCO&docLevel=TEXT_GRAPHICS&version=1.0&source=library&userGroupName=upitt_main
858,9960214273406236,"Wreath: Being the second part of the first volume of Apollo; or, The Songster's Library, The","Masque: or, Hoey's collection of songs",,,"Hoey, James, fl. 1759-1781",Dublin,"Printed by James Hoey, Jun. at the Mercury",[1775?],1775,,,,monographic,eng,text,electronic|||electronic resource|||remote,"[2],v-ix,[1],132p. : ill.,engr. music ; 12⁰.",Early works to 1800|||Songs,,"Songs, English",,Ireland Dublin,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/ecco/infomark.do?contentSet=ECCOArticles&docType=ECCOArticles&bookId=1620402200&type=getFullCitation&tabID=T001&prodId=ECCO&docLevel=TEXT_GRAPHICS&version=1.0&source=library&userGroupName=upitt_main
859,9960214343406236,"Wren; or, The fairy of the Green-House: Consisting of song, story, and dialogue. Founded upon actual incidents, and put together for the amusement and instruction of three little boys, during the confinement of their mother, The",,,,,Dublin,"Printed by Graisberry and Campbell, 10, Back-lane",[1795?],1795,,,,monographic,eng,text,electronic|||electronic resource|||remote,"63,[1]p.,plates ; 18⁰.",Songs,,English literature,18th century,Ireland Dublin,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/ecco/infomark.do?contentSet=ECCOArticles&docType=ECCOArticles&bookId=1602100100&type=getFullCitation&tabID=T001&prodId=ECCO&docLevel=TEXT_GRAPHICS&version=1.0&source=library&userGroupName=upitt_main
860,9960218873406236,"collection of songs, carefully selected from the best editions: ancient and modern that are extant. To which are added, a new set of country dances, with their figures annexed, A",,,,,Dublin,printed by Joseph Hill ...,1796,,,,,monographic,eng,text,electronic|||electronic resource|||remote,108p. ; 18⁰.,Early works to 1800|||Songs,,"Songs, English",,Ireland Dublin,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/ecco/infomark.do?contentSet=ECCOArticles&docType=ECCOArticles&bookId=1577901900&type=getFullCitation&tabID=T001&prodId=ECCO&docLevel=TEXT_GRAPHICS&version=1.0&source=library&userGroupName=upitt_main
861,9960219873406236,Brabantia illustrata sive castella & prætoria nobilium Brabantiæ: cœnobiáque celebriora ad vivum delineata. Pars prima,,,,"Le Roy, Jacques, 1633-1719",Londini,"Prostant apud Davidem Mortier, bibliopolam in vico vulgò dicto (the Strand) sub signo Erasmi",[1705?],1705,,,,monographic,lat,text,electronic|||electronic resource|||remote,"2v.,plates ; obl.4⁰.",Bibliography|||Catalogs|||Early works to 1800|||Maps,,,,North Brabant (Netherlands)|||Great Britain England London,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/ecco/infomark.do?contentSet=ECCOArticles&docType=ECCOArticles&bookId=1516700101&type=getFullCitation&tabID=T001&prodId=ECCO&docLevel=TEXT_GRAPHICS&version=1.0&source=library&userGroupName=upitt_main
862,9960221923406236,"swadler's harangue. By George Alexander Stevens, The",,,"Stevens, George Alexander, 1710-1784",,Dublin?,s.n.,1760?],1760,,,,monographic,eng,text,electronic|||electronic resource|||remote,Pp. 1-8p. ; 8⁰.,Early works to 1800|||Songs,,"Songs, English",,Great Britain|||Ireland Dublin,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/ecco/infomark.do?contentSet=ECCOArticles&docType=ECCOArticles&bookId=1507401500&type=getFullCitation&tabID=T001&prodId=ECCO&docLevel=TEXT_GRAPHICS&version=1.0&source=library&userGroupName=upitt_main
863,9960222253406236,"hymn of Adam and Eve, taken from milton's paradise lost. And Mr. Handell's Anthem performed at the funeral of Her Late Majesty Queen Caroline, The",Paradise lost,,"Milton, John, 1608-1674",,London?,s.n.,1737?],1737,,,,monographic,eng,text,electronic|||electronic resource|||remote,8p. ; 8⁰.,Early works to 1800|||Songs,,"Hymns, English",,Great Britain England London,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/ecco/infomark.do?contentSet=ECCOArticles&docType=ECCOArticles&bookId=1552102100&type=getFullCitation&tabID=T001&prodId=ECCO&docLevel=TEXT_GRAPHICS&version=1.0&source=library&userGroupName=upitt_main
864,9960222933406236,"Apollo: or, The Songster's Universal Library: Being a collection of all the new and old songs on love, mirth, war, hunting, and drinking. Likewise, the pastoral ballads, loyal and sea songs, duetts, cantatas, &c. Contained in the several theatrical pieces and oratorios, or those sung at the gardens in these kingdoms. Interspersed with many original Irish, English, and Scotch songs, of mirth and oddity, that have hitherto been only handed about incorrectly in manuscript. First part of vol. I",,,,,Dublin,"Printed by James Hoey, Jun. at the Mercury",[1775?],1775,,,,monographic,eng,text,electronic|||electronic resource|||remote,"xi,[1],136p.,plate ; 12⁰.",Early works to 1800|||Songs,,"Songs, English",,Ireland Dublin,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/ecco/infomark.do?contentSet=ECCOArticles&docType=ECCOArticles&bookId=1577901701&type=getFullCitation&tabID=T001&prodId=ECCO&docLevel=TEXT_GRAPHICS&version=1.0&source=library&userGroupName=upitt_main
865,9960222983406236,"songs of Comus. As it is to be performed this evening, at the Royal Opera-House, in Aungier-street, The",Comus: a masque. Songs,,"Milton, John, 1608-1674",,Dublin,s.n.,1753?],1753,,,,monographic,eng,text,electronic|||electronic resource|||remote,8p. ; 8⁰.,Songs,,English drama,18th century,Ireland Dublin,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/ecco/infomark.do?contentSet=ECCOArticles&docType=ECCOArticles&bookId=1314701800&type=getFullCitation&tabID=T001&prodId=ECCO&docLevel=TEXT_GRAPHICS&version=1.0&source=library&userGroupName=upitt_main
866,9960223273406236,"chaplet of chearfulness, and company keeper's assistant: A select collection of songs for the entertainment of the bacchanal, lover, buck, sportsman, free manson, loyalist, soldier, and sailor: and for all those who would render themselves agreeable, divert company, kill care, and be joyous: where the high seasoned wit and humour will be a sufficient anology for a bad voice; and whereby such as have a tolerable one will be able to shine, without repressing the laugh of the merrily disposed, or offending the ear of the most chaste Virgin. Consisting of many valuable and real originals, not to be met with in any other collection: likewise, those sung at the theatres and gardens. To which is annexed, a collection of toasts, sentiments, and hob nobs new in use. With several newly coined but not yet current, this being the first delivery of them from the mint. By Euphrosyne. First part of the second vol. of apollo, The",,,Euphrosyne.,,Dublin,"Printed by and for James Hoey, Junior",1763,,,,,monographic,eng,text,electronic|||electronic resource|||remote,"[2],ii,8,132,ivp. ; 12⁰.",Early works to 1800|||Songs,,"Songs, English",,Ireland Dublin,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/ecco/infomark.do?contentSet=ECCOArticles&docType=ECCOArticles&bookId=1581900400&type=getFullCitation&tabID=T001&prodId=ECCO&docLevel=TEXT_GRAPHICS&version=1.0&source=library&userGroupName=upitt_main
867,9960224683406236,"Selection of the most favourite Scots songs chiefly stafforal: Adapted for the harpsichord, with an accompaniment for a violin. By eminent masters respectfully inscribed to Her Grace the Duchess of Gordon, A",Selection of the most favourite Scots-songs chiefly pastoral,,,,London,"Printed for Will in Napier, Music sllen to their Majesties, No. 19 Great Queen, Street Lincoln's Inn Fields",[1790],1790,,,,monographic,eng,text,electronic|||electronic resource|||remote,"[2],ii,16,2-65,68-69,68-77,77,ivp.,plate : engr.music ; 2⁰.",Early works to 1800|||Songs,,"Songs, English",,Great Britain England London,,,,,http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/ecco/infomark.do?contentSet=ECCOArticles&docType=ECCOArticles&bookId=1576800200&type=getFullCitation&tabID=T001&prodId=ECCO&docLevel=TEXT_GRAPHICS&version=1.0&source=library&userGroupName=upitt_main
