,id,title,creator,contributor,creation_date,sort_date,display_date,language,type_of_resource,format,extent,genre,abstract,subject,temporal_coverage,geographic_coverage,host,series,container,owner,depositor
89,ue13.1.0029,"""And We Didn't Have to Have a Crippling Strike, Did We?""",Fred Wright,,5/20/1964,1964-05-20T00:00:00,,,still image,Editorial cartoons,"14"" x 11""",Original art,Railroad management riding a bed with executives about to run over a worker tied to train tracks.,Contracts,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
90,ue13.1.0030,1960 Presidential Politics,Fred Wright,,8/30/1960,1960-08-30T00:00:00,,,still image,Political cartoons,"14"" x 11""",Original art,"Presidential candidates Nixon and Kennedy rushing to shake hands with a man holding red smear paint cans representing ""1960 Presidential Politics"" running over a woman and the issues.",Politics and Legislation,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
91,ue13.1.0031,"""Profits Rise. Wages Fall. Bosses Gripe.""",Fred Wright,,1980,1980-01-01T00:00:00,,,still image,Editorial cartoons,"14"" x 11""",Original art,Boss sitting atop bags of money while real wages crush worker.,"Profits, Wages",,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
92,ue13.1.0032,"""He's a Nice Guy""",Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Political cartoons,"14"" x 11""",Original art,Lobbyists carrying campaign banner.,Politics and Legislation,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
93,ue13.1.0033a,"""Pack Up All Your Cares and Woes!""",Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"14"" x 11""",Original art,Family driving away because the factory is closed for a paid vacation as per a union contract.,Union Organization,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
94,ue13.1.0033b,Reagan Sketch,Fred Wright,,1981/1984,1981-01-01T00:00:00,,,still image,Cartoons (working drawings),"14"" x 11""",Original art,Pencil sketch of President Reagan.,Politics and Legislation,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
95,ue13.1.0034,"""Balancing Act""",Fred Wright,,1969/1974,1969-01-01T00:00:00,,,still image,Political cartoons,"14"" x 11""",Original art,President Nixon holding a general and executive while balancing on the shoulders of a worker tied down to prices and taxes.,"Politics and Legislation, Profits, Military, Taxation",,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
96,ue13.1.0035,"""Touché!""",Fred Wright,,1961,1961-01-01T00:00:00,,,still image,Political cartoons,"14"" x 11""",Original art,Soldier representing the Berlin Crisis beheading various national issues.,"Politics and Legislation, War",,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
97,ue13.1.0036,"""Come and Get It!""",Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Political cartoons,"14"" x 11""",Original art,"Uncle Sam feeding public funds to pigs representing arms makers, banks, transportation and communications.",Politics and Legislation,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
98,ue13.1.0037a,LBJ Lassoing United States Treasury,Fred Wright,,1963/1969,1963-01-01T00:00:00,,,still image,Political cartoons,"14"" x 11""",Original art,"President Johnson riding a horse and lassoing a purse labeled ""United States Treasury.""",Politics and Legislation,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
99,ue13.1.0037b,LBJ Lassoing Uncle Sam,Fred Wright,,1963/1969,1963-01-01T00:00:00,,,still image,Cartoons (working drawings),"14"" x 11""",Original art,Pencil sketch of President Johnson riding a horse and lassoing Uncle Sam.,Politics and Legislation,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
100,ue13.1.0038,"""Now Don't Be Greedy . . . It's Inflationary!""",Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"14"" x 11""",Original art,Big Business ladling from a money pot scolding a poor man with a small spoon.,"Businesses, Economy",,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
101,ue13.1.0039,"""Don’t Rock the Boat!""",Fred Wright,,1969/1974,1969-01-01T00:00:00,,,still image,Political cartoons,"14"" x 11""",Original art,President Nixon and executive with General Electric profits in a boat waving an oar at a drowning GE worker.,"Politics and Legislation, Businesses",,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
102,ue13.1.0040,"""You Workers Are Not Smart Enough to Choose Your Own Unions!""",Fred Wright,,10/4/1953,1953-10-04T00:00:00,,,still image,Political cartoons,"11"" x 11""",Original art,Politician representing Congress holding the Butler Bill.,Politics and Legislation,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
103,ue13.1.0041,"""Silver Lining""",Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"14"" x 11""",Original art,Uncle Sam grabbing the moon through pollution over Slumtown U.S.A.,Health &amp|||Safety,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
104,ue13.1.0042,Hoodlumism and Civil Rights,Fred Wright,,8/21/1950,1950-08-21T00:00:00,,,still image,Editorial cartoons,"14"" x 11""",Original art,"Man representing hoodlumism, drunk on hysteria, stomping on civil rights.",Civil Rights,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
105,ue13.1.0043,"""Anything for a Vote""",Fred Wright,,1980/1984,1980-01-01T00:00:00,,,still image,Political cartoons,"14"" x 11""",Original art,President Reagan and unknown Richard dancing to show off their pro-labor record.,Politics and Legislation,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
106,ue13.1.0044,"""Happy New Year!""",Fred Wright,,11/29/1960,1960-11-29T00:00:00,,,still image,Political cartoons,"14"" x 11""",Original art,"President Kennedy bringing civil rights campaign promises to the White House, where he is welcomed by Dixiecrats.","Politics and Legislation, Civil Rights",,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
107,ue13.1.0045,"""Protect Hearing. Wear Muffos.""",Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"14"" x 11""",Original art,Union steward putting ear muffs over a foreman's mouth.,Union Organization,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
108,ue13.1.0046,"""Nixon Phase 2 Inflation Controls Will Have Teeth""",Fred Wright,Ed Holewa (contributor),1971/1974,1971-01-01T00:00:00,,,still image,Political cartoons,"14"" x 11""",Original art,News Note cartoon with President Nixon snakes in a worker's lunchbox and apple.,Politics and Legislation,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
109,ue13.1.0047,"""Shafted!""",Fred Wright,,1969/1974,1969-01-01T00:00:00,,,still image,Political cartoons,"14"" x 11""",Original art,News Note cartoon with President Nixon stabbing construction worker in the back.,"Unemployment, Politics and Legislation",,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
110,ue13.1.0048,"""I'm Sure They Will Protect Our Interests!""",Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"14"" x 11""",Original art,Ku Klux Klan and others welcoming businesses to non-union areas.,Businesses,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
111,ue13.1.0049,"""Now Come On . . . Get In and Lie Down!""",Fred Wright,,1953/1957,1953-01-01T00:00:00,,,still image,Political cartoons,"14"" x 11""",Original art,Herbert Brownell pointing to a coffin while General Electric and Westinghouse hold the lid.,Politics and Legislation,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
112,ue13.1.0050,"""New Bottles, Same Poison""",Fred Wright,,1976/1977,1976-01-01T00:00:00,,,still image,Political cartoons,"17"" x 11""",Original art,"President Ford pouring Nixon ""Old Hook and Crook"" into new cabinet member's heads.",Politics and Legislation,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
113,ue13.1.0051,"""I Did It For Security!""",Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"15"" x 11""",Original art,Turbine Trust hitting Uncle Sam with a profit rate hammer and a worker with a layoffs hammer.,"Businesses, Profits, Unemployment",,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
114,ue13.1.0052a,"""Why Not Increase Pensions Now?""",Fred Wright,,9/28/1965,1965-09-28T00:00:00,,,still image,Editorial cartoons,"14"" x 11""",Original art,"""Corporation Brain Trust"" with money bags speaking to picketers.",Businesses,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
115,ue13.1.0052b,"""Mr. Stanley, I Presume!""",Fred Wright,,1964/1965,1964-01-01T00:00:00,,,still image,Cartoons (working drawings),"14"" x 11""",Original art,"Pencil sketch of Kenneth Stanley, personnel manager of Star Expansion Industries Corp., speaking on the telephone regarding striking UE workers.",Businesses,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
116,ue13.1.0053,"""The Delegates Had Fun Too""",Fred Wright,,1957/1975,1957-01-01T00:00:00,,,still image,Editorial cartoons,"14"" x 11""",Original art,"UE conventioneers on a trolley in San Francisco. The UE held their convention in San Francisco in 1957, 1967 and 1975 during Wright's time as UE cartoonist.",UE Convention,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
117,ue13.1.0054a,1975 Baby New Year Burdens,Fred Wright,,1975,1975-01-01T00:00:00,,,still image,Editorial cartoons,"14"" x 11""",Original art,Executive placing inflation and unemployment on the back of Baby New Year.,"Holidays, Unemployment",,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
118,ue13.1.0054b,Baby New Year Burdens,Fred Wright,,1975,1975-01-01T00:00:00,,,still image,Editorial cartoons,"14"" x 11""",Original art,"Pencil sketch of executive putting prices on the back of Baby New Year, which has the weight of unemployment tied around its neck.","Holidays, Unemployment",,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
119,ue13.1.0055,"""Economic Game Plan""",Fred Wright,,1969/1974,1969-01-01T00:00:00,,,still image,Political cartoons,"14"" x 11""",Original art,"President Nixon's Payboard, Bosses and a worker are playing cards. The payboard is handing the Bosses an ace under the table.","Politics and Legislation, Economy",,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
120,ue13.1.0056,"""The Winner""",Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Political cartoons,"14"" x 11""",Original art,"GOP hitting Uncle Sam on the head with a mallet while ""Dixie Dems"" stand on the GOP's shoulders raising the arm of the ""Private Power Lobby.""",Politics and Legislation,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
121,ue13.1.0057a,"""Top Heavy Distribution of Family Income""",Fred Wright,,1972/1973,1972-01-01T00:00:00,,,still image,Editorial cartoons,"14"" x 11""",Original art,Graphic showing the top two-fifths of families earn 65.2% of the national family income.,"Economy, Wages",,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
122,ue13.1.0057b,"""Top Fifth""",Fred Wright,,1972/1973,1972-01-01T00:00:00,,,still image,Editorial cartoons,"14"" x 11""",Original art,Pencil sketch showing that the top one fifth of families earn 41.4% of the national family income.,"Economy, Wages",,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
123,ue13.1.0058,"""Inflation Hurts Everyone?""",Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"13"" x 11""",Original art,"Profits being presented to an executive representing inflation, which is being carried on the shoulders of a worker.","Economy, Profits",,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
124,ue13.1.0059,Wage Demands From Profits,Fred Wright,,8/13/1957,1957-08-13T00:00:00,,,still image,Editorial cartoons,"14"" x 11""",Original art,"Worker with ""Wage Demands"" paddle smacking a pig representing profits to spit out money.","Wages, Profits",,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
125,ue13.1.0060,Nixon Feeding Pig in Tuxedo,Fred Wright,,1969/1974,1969-01-01T00:00:00,,,still image,Political cartoons,"14"" x 11""",Original art,President Nixon feeding a pig executive while sheering a sheep.,Politics and Legislation,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
126,ue13.1.0061a,"""Money Talked""",Fred Wright,,1972,1972-01-01T00:00:00,,,still image,Political cartoons,"14"" x 11""",Original art,News Note cartoon showing a corporate campaign contributor on a pile of money with President Nixon in the palm of his hand holding a trophy.,Politics and Legislation,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
127,ue13.1.0061b,"""Money Talked"" Alternate",Fred Wright,,1972,1972-01-01T00:00:00,,,still image,Cartoons (working drawings),"14"" x 11""",Original art,Pencil sketch of News Note cartoon with President Nixon holding a trophy with an elephant and businessmen behind him.,Politics and Legislation,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
128,ue13.1.0062,Robot Splitting Workers and Profits,Fred Wright,,12/19/1963,1963-12-19T00:00:00,,,still image,Editorial cartoons,"13"" x 11""",Original art,Robot dumping workers into a scrapheap and producing goods and money.,Automation,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
129,ue13.1.0063a,"""House Plans Bigger Business Tax Benefits""",Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Political cartoons,"17"" x 11""",Original art,"Executive with ""Tax Shelter"" umbrella standing on a bag of money while others drown in taxes.","Politics and Legislation, Taxation",,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
130,ue13.1.0063b,Executive with Umbrella,Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Cartoons (working drawings),"17"" x 11""",Original art,Pencil sketch of executive with an umbrella on a bag of money.,Businesses,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
131,ue13.1.0064,"""Price Gouge""",Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"17"" x 11""",Original art,Head representing price gouges chewing on worker.,"Businesses, Economy",,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
132,ue13.1.0065,Worker Crushed by Cash Register,Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"14"" x 11""",Original art,Worker being crushed by a cash register that represents rising prices.,Profits,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
133,ue13.1.0066,"""Injury to Insult""",Fred Wright,,1/21/1958,1958-01-21T00:00:00,,,still image,Editorial cartoons,"14"" x 11""",Original art,Executive laying off a worker who is being hit on the head by a slingshot representing high prices.,"Economy, Unemployment",,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
