,identifier,title,creator,date_created,date_issued,depositor,box,folder,type_of_resource,genre
257,31735061539700,"russia and the united states in war & peace, by daniel howard,",,1943,,university of pittsburgh,7,37,text,archival document
258,31735047449222,"""men's business too-""",,,,university of pittsburgh,,116,text,archival document
259,31735061658286,"""debs and dennis, fighters for peace"", by elizabeth gurley flynn,",,1950-10,,university of pittsburgh,3,119,text,archival document
260,31735066205281,"""boycott the elections!"" marxist-lenist party red women's detachment",,,,university of pittsburgh,8,90,text,archival document
261,31735061657056,citizens without rights,,,,university of pittsburgh,2,12,text,archival document
262,31735061543678,"pocket library of socialism, no. 50, ""marx on cheapness""",,,,university of pittsburgh,10,87,text,archival document
263,31735061538959,"the white collar clarion,",,1936-01,,university of pittsburgh,6,50,text,archival document
264,31735067911416,"mine-mill union; sindicato; union; union (denver, colo. : 1942)",,,1953-11-23,university of pittsburgh,,,text,periodicals.; periodical; periodicals
265,31735051655433,"""the roman catholic church answered: attack of roman catholic church on socialism"" pamphlet,",,1911,,university of pittsburgh,14,68,text,archival document
266,31735061656835,anti-war paraphernalia,,,,university of pittsburgh,12,58,text,archival document
267,31735059397509,"""grape strike report number 1"",",,1965,,university of pittsburgh,11,131,text,archival document
268,31735061539965,"""the a.f.t. strike continues!!"", policy on the first week of the semester",,,,university of pittsburgh,8,34,text,archival document
269,31735061658740,"""america's housing crisis"", by louise mitchell,",,1946-05,,university of pittsburgh,3,97,text,archival document
270,31735061540070,"""the demands of democracy"", by eugene j. mccarthy",,,,university of pittsburgh,8,20,text,archival document
271,31735061658526,"""world capitalism and world socialism"", by william z. foster,",,1941-03,,university of pittsburgh,3,126,text,archival document
272,31735051655938,"up against the wall street journal,",,1970-02-11,,university of pittsburgh,14,97,text,archival document
273,31735061656397,"""peace- the present imperative""",,,,university of pittsburgh,1,170,text,archival document
274,31735061538850,"terror in kenya, the facts behind the present crisis,",,1952-12,,university of pittsburgh,6,107,text,archival document
275,31735047450931,"""workers prefer ue"" pamphlet",,,,university of pittsburgh,37,96,text,archival document
276,31735051655300,"""a fighting program for labor: jobs for all"" pamphlet,",,1945,,university of pittsburgh,11,118,text,archival document
277,31735061657338,"civil liberties in the u.s.a., a short history of the origin and defense of the bill of rights, by s. small",,,,university of pittsburgh,2,20,text,archival document
278,31735061540799,"""nowhere to lay their heads"", the jewish tragedy in europe and its solution, by victor gollancz",,,,university of pittsburgh,5,87,text,archival document
279,31735061539387,"the red army,",,1934-06,,university of pittsburgh,7,27,text,archival document
280,31735066228911,"book publishing under tzarism, by m.s. kedrov,",,1932,,university of pittsburgh,7,34,text,archival document
281,31735061657841,"""an american people's program to end poverty and unemployment in the u.s."", economic program of the communist party, u.s.a.",,,,university of pittsburgh,2,151,text,archival document
282,31735066228580,"certain misconceptions, a few current objections to socialism answered, by john m. work,",,1931,,university of pittsburgh,10,98,text,archival document
283,31735061539825,"""the chairman!"", classwar comix",,,,university of pittsburgh,7,108,text,archival document
284,31735060481904,resistance is the lesson: the meaning of the warsaw ghetto uprising,,,,university of pittsburgh,13,78,text,archival document
285,31735061656975,"freedoms and foreign policy, by owen lattimore",,,,university of pittsburgh,2,8,text,archival document
286,31735051655573,"stop the u.s. war in el salvador,",,1982-03-27,,university of pittsburgh,13,38,text,archival document
287,31735059397087,"""yeah a look at the white problem"" pamphlet,",,1963-12,,university of pittsburgh,7,139,text,archival document
288,31735061538819,"japan's drive for conquest, by grace hutchins,",,1935,,university of pittsburgh,6,106,text,archival document
289,31735067911556,"mine-mill union; sindicato; union; union (denver, colo. : 1942)",,,1953-04-20,university of pittsburgh,,,text,periodicals.; periodical; periodicals
290,31735061538488,"""fight the slave labor law!"",",,1947-07,,university of pittsburgh,11,103,text,archival document
291,31735061540690,"from these honored dead..., by david mckelvy white and james hawthorne",,,,university of pittsburgh,10,4,text,archival document
292,31735061656710,"the american people want peace, a survey of public opinion, by jessica smith,",,1955,,university of pittsburgh,1,165,text,archival document
293,31735061540039,flyer for the mcgovern-shriver campaign,,,,university of pittsburgh,12,66,text,archival document
294,31735061658708,"""hold that rent ceiling"", by louise mitchell,",,1947-01,,university of pittsburgh,3,96,text,archival document
295,31735061538983,"the camp of socialism and the camp of capitalism, by a.i. mikoyan,",,1952,,university of pittsburgh,6,94,text,archival document
296,31735061538512,"the case of the legless veteran, by james kutcher",,,,university of pittsburgh,11,105,text,archival document
297,31735061659094,"""pattern for american fascism"", by john l. spivak,",,1947-09,,university of pittsburgh,3,139,text,archival document
298,31735059397541,"frontiers,",,1932-06,,university of pittsburgh,4,90,text,archival document
299,31735060482753,"""don't fight. go to prison!"" protest",,,,university of pittsburgh,12,50,still image,archival document
300,31735047451012,"""you and your new job"" pamplet",,,,university of pittsburgh,,104,text,archival document
301,31735061658864,"""building a militant student movement"", program of the national student league",,,,university of pittsburgh,4,2,text,archival document
302,31735061538967,"company unions, by robert w. dunn",,,,university of pittsburgh,6,49,text,archival document
303,31735065151148,mine-mill union; mine mill union; sindicato; union,,,1954-03-29,university of pittsburgh,,,text,periodicals.; periodical; periodicals
304,31735061658880,"""what america needs"", a communist view , by eugene dennis and john gates,",,1956-03,,university of pittsburgh,4,45,text,archival document
305,31735061540146,"""san diego convention coalition"",",,1972,,university of pittsburgh,7,121,text,archival document
306,31735061539197,"""how cuba uprooted race discrimination"", by harry ring,",,1961-06,,university of pittsburgh,7,54,text,archival document
307,31735066249164,"new theatre,",,1936-06,,university of pittsburgh,33,2,text,archival document
308,31735061657395,"mandel vs. mccarthyism,",,,,university of pittsburgh,2,47,text,archival document
309,31735060482084,lavender vision lavender vision for the lesbian community,,,,university of pittsburgh,14,7,text,archival document
310,31735061540674,"""come home, america"", a flyer for democratic presidential candidate george mcgovern",,,,university of pittsburgh,8,69,text,archival document
311,31735070075084,"political action; political action (milwaukee, wis.)",,,1912-02-24,university of pittsburgh,,,text,newspapers.; newspapers; newspaper
312,31735061659524,"""industrial slavery- roosevelt's 'new deal'"", by i. amter,",,1933-07,,university of pittsburgh,3,50,text,archival document
313,31735061537449,"police arresting a communist parader,",,1930-03-07,,university of pittsburgh,4,142,still image,archival document
314,31735047449172,"the cio: what it is and what it does,",,1949,,university of pittsburgh,37,22,text,archival document
315,31735047451756,"""building student power"" flyer",,,,university of pittsburgh,38,19,text,archival document
316,31735061656991,scholar and school- new targets for bigotry,,,,university of pittsburgh,2,60,text,archival document
317,31735061658518,"""this is treason!"", by sol vail",,,,university of pittsburgh,3,105,text,archival document
318,31735047450337,"association for union democracy literature order form,",,1981,,university of pittsburgh,37,17,text,archival document
319,31735061538256,"tyomiehen joulu xxii,",,1924,,university of pittsburgh,4,172,text,archival document
320,31735061658989,"""how fare youth?"", by tom dennison",,,,university of pittsburgh,3,157,text,archival document
321,31735061540229,"issue!,",,1968-04-15,,university of pittsburgh,7,123,text,archival document
322,31735061659284,"""the united states in crisis- the communist solution"",",,1969-09,,university of pittsburgh,4,35,text,archival document
323,31735061538702,"discussion bulletin no. 1, ""the kremlin's satellite states in eastern europe, yugoslavia, marxist theory, and our perspectives"", by e.r. frank,",,1950-04,,university of pittsburgh,11,114,text,archival document
324,31735066228564,national constitution of the socialist party,,,,university of pittsburgh,10,109,text,archival document
325,31735067913172,mine-mill union; mine mill union; sindicato; union,,,1965-11,university of pittsburgh,,,text,periodicals.; periodical; periodicals
326,31735067913255,mine-mill union; mine mill union; sindicato; union,,,1966-06,university of pittsburgh,,,text,periodicals.; periodical; periodicals
327,31735068353410,"mine-mill union; sindicato; union; union (denver, colo. : 1942)",,,1952-12-01,university of pittsburgh,,,text,periodicals.; periodical; periodicals
328,31735066228424,"the people's front, the new betrayal, by james burnham,",,1937,,university of pittsburgh,11,107,text,archival document
329,31735047451343,"""brothers and sisters of local #1397"" flyer",,,,university of pittsburgh,,142,text,archival document
330,31735061537803,"radical communists rioting in chicago,",,1932-05-07,,university of pittsburgh,4,151,still image,archival document
