,id,title,creator,contributor,creation_date,sort_date,display_date,language,type_of_resource,format,extent,genre,abstract,subject,temporal_coverage,geographic_coverage,host,series,container,owner,depositor
123,31735047451038,"UE Steward Vol. 5 No. 8,",,,1952-08,1952-08-01T00:00:00,"August, 1952",,text,,,archival document,,,,,American Left Ephemera Collection,X. Labor,"File-cabinet 98, Folder 106",ULS Archives Service Center,University of Pittsburgh
124,31735047451046,"""Let's Look at the Record! Your Paid Holidays, Vacations and Overtime""",,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,X. Labor,"File-cabinet 98, Folder 107",ULS Archives Service Center,University of Pittsburgh
125,31735047451053,"""UE - The Union for GE Lamp Workers!""",,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,X. Labor,"File-cabinet 98, Folder 108",ULS Archives Service Center,University of Pittsburgh
126,31735047451061,"""UE - A Message From GE Workers in Conneaut to GE Workers in Providence""",,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,X. Labor,"File-cabinet 98, Folder 109",ULS Archives Service Center,University of Pittsburgh
127,31735047451079,"""Frame-up! Weapon of Employers to Break Unions....""",,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,X. Labor,"File-cabinet 98, Folder 110",ULS Archives Service Center,University of Pittsburgh
128,31735047451087,"""Sing Out! UE Songs for Union Folks...""",,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,X. Labor,"File-cabinet 98, Folder 111",ULS Archives Service Center,University of Pittsburgh
129,31735047451095,"UE Policy Booklet,",,,1958/1959,1958-01-01T00:00:00,1958-1959,,text,,,archival document,,,,,American Left Ephemera Collection,X. Labor,"File-cabinet 98, Folder 112",ULS Archives Service Center,University of Pittsburgh
130,31735047451103,"""FE-UE Exposes UAW's 'Share the Misery' Plan for Harvester Workers""",,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,X. Labor,"File-cabinet 98, Folder 113",ULS Archives Service Center,University of Pittsburgh
131,31735047451111,"""A Message From UE Local 601. East Pittsburgh to All Westinghouse Workers....""",,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,X. Labor,"File-cabinet 98, Folder 114",ULS Archives Service Center,University of Pittsburgh
132,31735047451129,"""UE - One Union, One Contrct"" Flyer",,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,X. Labor,"File-cabinet 98, Folder 115",ULS Archives Service Center,University of Pittsburgh
133,31735047451137,"""'UE Has Really Delivered the Goods!' UE For Women Workers!""",,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,X. Labor,"File-cabinet 98, Folder 117",ULS Archives Service Center,University of Pittsburgh
134,31735047451145,"""An Important Message to All Westinghouse Women Workers"" Pamphlet,",,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,X. Labor,"File-cabinet 98, Folder 118",ULS Archives Service Center,University of Pittsburgh
135,31735047451152,"""UE 2nd National Conference on Problems of Working House"" Pamphlet,",,,,,"May 15-16, 1954",,text,,,archival document,,,,,American Left Ephemera Collection,X. Labor,"File-cabinet 98, Folder 119",ULS Archives Service Center,University of Pittsburgh
136,31735047451160,"""Third National Conference on Problems of Working Women"" Booklet,",,,,,"May 14-15, 1955",,text,,,archival document,,,,,American Left Ephemera Collection,X. Labor,"File-cabinet 98, Folder 120",ULS Archives Service Center,University of Pittsburgh
137,31735047451178,"""UE Fights for Women Workers"" Booklet,",,,1952-06,1952-06-01T00:00:00,June 1952,,text,,,archival document,,,,,American Left Ephemera Collection,X. Labor,"File-cabinet 98, Folder 121",ULS Archives Service Center,University of Pittsburgh
138,31735047451186,"""UE Women Speak Out!""",,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,X. Labor,"File-cabinet 98, Folder 122",ULS Archives Service Center,University of Pittsburgh
139,31735047451335,Union Town: A Labor History Guide to Detroit,,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,X. Labor,"File-cabinet 98, Folder 140",ULS Archives Service Center,University of Pittsburgh
140,31735047451343,"""Brothers and Sisters of Local #1397"" Flyer",,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,X. Labor,"File-cabinet 98, Folder 142",ULS Archives Service Center,University of Pittsburgh
141,31735047451350,"1397 Rank & Rile Labor Day Edition,",,,1980-09,1980-09-01T00:00:00,September 1980,,text,,,archival document,,,,,American Left Ephemera Collection,X. Labor,"File-cabinet 98, Folder 143",ULS Archives Service Center,University of Pittsburgh
142,31735047451368,"1397 Rank & Rile Labor Day Edition,",,,1981-09,1981-09-01T00:00:00,September 1981,,text,,,archival document,,,,,American Left Ephemera Collection,X. Labor,"File-cabinet 98, Folder 144",ULS Archives Service Center,University of Pittsburgh
143,31735047451376,"""Maine Antinuke Activists Arrested"" Article,",,,,,"October 15, 1980",,text,,,archival document,,,,,American Left Ephemera Collection,X. Labor,"File-cabinet 98, Folder 146",ULS Archives Service Center,University of Pittsburgh
144,31735047451384,"National Labor Conference for Safe Energy and Full Employment,",,,,,"October 16, 1980",,text,,,archival document,,,,,American Left Ephemera Collection,X. Labor,"File-cabinet 98, Folder 147",ULS Archives Service Center,University of Pittsburgh
145,31735047451392,"Labor Committee for Safe Energy & Full Employment,",,,,,"April 14, 1981",,text,,,archival document,,,,,American Left Ephemera Collection,X. Labor,"File-cabinet 98, Folder 148",ULS Archives Service Center,University of Pittsburgh
146,31735047451400,"""Labor Groups Stress Energy Alternatives at Harrisburg Rally"" Article,",,,,,"March 29, 1981",,text,,,archival document,,,,,American Left Ephemera Collection,X. Labor,"File-cabinet 98, Folder 149",ULS Archives Service Center,University of Pittsburgh
147,31735047451418,"The New York Times Three Mile Island Articles,",,,,,"March 29, 1981",,text,,,archival document,,,,,American Left Ephemera Collection,X. Labor,"File-cabinet 98, Folder 150",ULS Archives Service Center,University of Pittsburgh
148,31735047451426,"""Call to a National Labor Conference for Safe Energy & Full Employment"" Flyer,",,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,X. Labor,"File-cabinet 98, Folder 151",ULS Archives Service Center,University of Pittsburgh
149,31735047451434,"First Labor Antinuclear March News Release,",,,,,"January 28, 1981",,text,,,archival document,,,,,American Left Ephemera Collection,X. Labor,"File-cabinet 98, Folder 152",ULS Archives Service Center,University of Pittsburgh
150,31735047451442,"Greater Harrisburg Area Labor Committee for Safe Energy & Full Employment Letter,",,,,,"December 28, 1980",,text,,,archival document,,,,,American Left Ephemera Collection,X. Labor,"File-cabinet 98, Folder 153",ULS Archives Service Center,University of Pittsburgh
151,31735047451459,"Next Meeting Labor Committee for Safe Energy and Full Employment Letters,",,,1980/1981,1980-01-01T00:00:00,1980-1981,,text,,,archival document,,,,,American Left Ephemera Collection,X. Labor,"File-cabinet 98, Folder 154",ULS Archives Service Center,University of Pittsburgh
152,31735047451467,"March on Harrisburg Flyer,",,,,,"March 28, 1981",,text,,,archival document,,,,,American Left Ephemera Collection,X. Labor,"File-cabinet 98, Folder 155",ULS Archives Service Center,University of Pittsburgh
153,31735047451475,"Harrisburg March and Rally Letter,",,,,,"January 26, 1981",,text,,,archival document,,,,,American Left Ephemera Collection,X. Labor,"File-cabinet 98, Folder 156",ULS Archives Service Center,University of Pittsburgh
154,31735047451483,"Coalition of Labor Union Women Resolutions Approved,",,,,,"October 10-12, 1980",,text,,,archival document,,,,,American Left Ephemera Collection,X. Labor,"File-cabinet 98, Folder 157",ULS Archives Service Center,University of Pittsburgh
155,31735047451491,"March on Harrisburg Booklet,",,,,,"March 28, 1981",,text,,,archival document,,,,,American Left Ephemera Collection,X. Labor,"File-cabinet 98, Folder 158",ULS Archives Service Center,University of Pittsburgh
156,31735047451509,"Educational Conference on Safe Energy & Jobs Mailing,",,,,,"January 17, 1981",,text,,,archival document,,,,,American Left Ephemera Collection,X. Labor,"File-cabinet 98, Folder 159",ULS Archives Service Center,University of Pittsburgh
157,31735047451517,"City Times Number 8,",,,1982-12,1982-12-01T00:00:00,Winter 1982,,text,,,archival document,,,,,American Left Ephemera Collection,XII. New Left Organizations,"Box 37, Folder 161",ULS Archives Service Center,University of Pittsburgh
158,31735047451525,"Science & Society Mail Order,",,,2004,2004-01-01T00:00:00,2004,,text,,,archival document,,,,,American Left Ephemera Collection,XIII. Other Radical/Leftist Organizations,"Box 37, Folder 166",ULS Archives Service Center,University of Pittsburgh
159,31735047451533,"""Unknown Secrets: Art and the Rosenberg Era"" Mail Order",,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,XIII. Other Radical/Leftist Organizations,"Box 37, Folder 167",ULS Archives Service Center,University of Pittsburgh
160,31735047451541,"""Indroducing Color Adjusment"" Mail Order,",,,1991/1992,1991-01-01T00:00:00,1991-1992,,text,,,archival document,,,,,American Left Ephemera Collection,XIII. Other Radical/Leftist Organizations,"Box 37, Folder 168",ULS Archives Service Center,University of Pittsburgh
161,31735047451558,"""Crisis Bargaining"" Mail Order",,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,XIII. Other Radical/Leftist Organizations,"Box 37, Folder 169",ULS Archives Service Center,University of Pittsburgh
162,31735047451566,"""With Babies and Banners: Story of the Women's Emergency Brigade"" Mail Order,",,,1978,1978-01-01T00:00:00,1978,,text,,,archival document,,,,,American Left Ephemera Collection,XIII. Other Radical/Leftist Organizations,"Box 37, Folder 170",ULS Archives Service Center,University of Pittsburgh
163,31735047451574,"Icarus Films Mailing,",,,1980-09,1980-09-01T00:00:00,September 1980,,text,,,archival document,,,,,American Left Ephemera Collection,XIII. Other Radical/Leftist Organizations,"Box 37, Folder 171",ULS Archives Service Center,University of Pittsburgh
164,31735047451582,Bread and Roses Mail Order,,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,XIII. Other Radical/Leftist Organizations,"Box 37, Folder 172",ULS Archives Service Center,University of Pittsburgh
165,31735047451590,Labor Film Library Flyer,,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,XIII. Other Radical/Leftist Organizations,"Box 37, Folder 173",ULS Archives Service Center,University of Pittsburgh
166,31735047451608,Icarus Films Labor Film Library Papers,,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,XIII. Other Radical/Leftist Organizations,"Box 37, Folder 174",ULS Archives Service Center,University of Pittsburgh
167,31735047451616,Bread and Roses Order Form,,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,XIII. Other Radical/Leftist Organizations,"Box 38, Folder 1",ULS Archives Service Center,University of Pittsburgh
168,31735047451624,"Monthly Review Press,",,,1998-03,1998-03-01T00:00:00,Spring 1998,,text,,,archival document,,,,,American Left Ephemera Collection,XIII. Other Radical/Leftist Organizations,"Box 38, Folder 2",ULS Archives Service Center,University of Pittsburgh
169,31735047451632,"Monthly Review Press,",,,2000-12,2000-12-01T00:00:00,Winter 2000,,text,,,archival document,,,,,American Left Ephemera Collection,XIII. Other Radical/Leftist Organizations,"Box 38, Folder 3",ULS Archives Service Center,University of Pittsburgh
170,31735047451640,"""Capitalisn abd Climaate Change: Which Way Forward?"" Flyer",,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,XXIV. Twenty-First Century Radical Movements,"Box 38, Folder 8",ULS Archives Service Center,University of Pittsburgh
171,31735047451657,"""Heni Sutisna + Aslam Hidayat: Indonesian Garment Workers Speak Out"" Flyer,",,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,XXIV. Twenty-First Century Radical Movements,"Box 38, Folder 9",ULS Archives Service Center,University of Pittsburgh
172,31735047451665,"""Marxism and the Emancipation of Women"" Flyer",,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,XXIV. Twenty-First Century Radical Movements,"Box 38, Folder 10",ULS Archives Service Center,University of Pittsburgh
173,31735047451673,"""David Montgomery 1927-2011. A Pittsburgh Celebration of his Life"" Program,",,,,,"February 11, 2012",,text,,,archival document,,,,,American Left Ephemera Collection,XXIV. Twenty-First Century Radical Movements,"Box 38, Folder 11",ULS Archives Service Center,University of Pittsburgh
174,31735047451681,"""The U.S. Working Class and the Crisis of World Capitalism"" Flyer",,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,XXIV. Twenty-First Century Radical Movements,"Box 38, Folder 12",ULS Archives Service Center,University of Pittsburgh
175,31735047451699,"""Socialism: What is it? And how?"" Flyer",,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,XXIV. Twenty-First Century Radical Movements,"Box 38, Folder 13",ULS Archives Service Center,University of Pittsburgh
176,31735047451707,"""Fight For $15! Fight For Socialism!"" Flyer",,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,XXIV. Twenty-First Century Radical Movements,"Box 38, Folder 14",ULS Archives Service Center,University of Pittsburgh
177,31735047451715,"""Pittsburgh Socialist Alternative: The Struggle For $15/Hour"" Flyer,",,,,,April - May 2015,,text,,,archival document,,,,,American Left Ephemera Collection,XXIV. Twenty-First Century Radical Movements,"Box 38, Folder 15",ULS Archives Service Center,University of Pittsburgh
178,31735047451723,"""Fight For $15 and a Union"" Flyer",,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,XXIV. Twenty-First Century Radical Movements,"Box 38, Folder 16",ULS Archives Service Center,University of Pittsburgh
179,31735047451731,"Homestead News BHF Schedule of Pump House Events,",,,2014,2014-01-01T00:00:00,2014,,text,,,archival document,,,,,American Left Ephemera Collection,XXIV. Twenty-First Century Radical Movements,"Box 38, Folder 17",ULS Archives Service Center,University of Pittsburgh
180,31735047451749,Pittsburgh Students for Police Accountability Flyer,,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,XXIV. Twenty-First Century Radical Movements,"Box 38, Folder 18",ULS Archives Service Center,University of Pittsburgh
