id,title,uniform_title,alternative_title,enumeration_chronology,associated_name,publication_place,publisher,publication_date,start_date,end_date,edition,issuance,frequency,language,type_of_resource,format,extent,genre,abstract,subject,temporal_coverage,geographic_coverage,target_audience,preceded_by,succeeded_by,issn,lccn,oclccn,url
9958356993406236,"jogo da dissimulação: abolição e cidadania negra no Brasil, O",,,,,"São Paulo, SP",Companhia das Letras,2009,,,,monographic,,Portuguese,text,print,319 p. : ill. ; 21 cm.,bibliography,,Blacks|||Social conditions|||Slaves|||Emancipation|||History|||Citizenship,19th century,Brazil|||Bahia (State),,,,,2009348241,,
9958357023406236,"remissão do cativeiro: a dádiva da alforria e o governo dos escravos nos Campos dos Goitacases, c. 1750-c. 1830, A",,"Dádiva da alforria e o governo dos escravos nos Campos dos Goitacases, c. 1750-c. 1830",,,"Rio de Janeiro, Brazil]",Apicuri,2009,,,,monographic,,Portuguese,text,print,295 p. : ill. ; 23 cm.,bibliography,,Slavery|||History|||Slaves|||Emancipation|||Freedmen,18th century|||19th century,Brazil|||Campos (Rio de Janeiro),,,,,2009344709,,
9958357213406236,Religiões afro-brasileiras,,,,,"Maceió, Alagoas",Edufal,2008,,,,monographic,,Portuguese,text,print,"146 p. : ill., maps ; 29 cm.",bibliography|||government publication,,Afro-Brazilian cults|||Blacks|||Religion,,Brazil,,,,,,,
9958373313406236,Abordajes y aproximaciones: ensayos sobre literatura peruana del siglo XX (1950-2001),,,,,"La Victoria, Lima, Peru",Hipocampo Editores|||Escuela de Posgrado de la Universidad Nacional Mayor de San Marcos,2009,,,1a. ed.,monographic,,Spanish,text,print,181 p. ; 25 cm.,bibliography,Nueve ensayos donde se revisa y analiza algunos autores y obras más representativos de aproximadamente 50 años de la literatura peruana contemporánea.,Peruvian literature|||History and criticism|||Black authors,20th century,Peru,,,,,2009662655,,
9958378393406236,¡Aquí estamos!: el negro en la obra de Nicolás Guillén,Selections. 2008,Negro en la obra de Nicolás Guillén,,,La Habana,Editorial de Ciencias Sociales,2008,,,,monographic,,Spanish,text,print,350 p. ; 21 cm.,Poetry,,Blacks,,Cuba,,,,,,,
9958481643406236,Sweet liberty: the final days of slavery in Martinique,,,,,Philadelphia,University of Pennsylvania Press,c2009,,,,monographic,,English,text,print,"vi, 300 p. : ill., maps ; 24 cm.",bibliography,,Slavery|||History|||Slaves,,Martinique,,,,,2008051923,,
9958560183406236,"galeses en la Patagonia III: selección de conferencias y trabajos presentados en el III Foro sobre el tema realizado en Puerto Madryn en el año 2006, Los",,,,,Argentina],Fundación Ameghino|||Asociación Punta Cuevas|||Asociación Cultural Galesa de Puerto Madryn,[2008],,,1a. ed.,monographic,,Spanish,text,print,332 p. : ill. ; 22 cm.,Congresses|||bibliography|||conference publication,,Welsh|||Colonization|||Ethnic relations,,Argentina|||Chile|||Patagonia (Argentina and Chile),,,,,2009400262,,http://pitt.idm.oclc.org/login?url=http://core.cambeiro.com.ar/0-141574-3.pdf
9958565873406236,"""Colección de anuncios sobre esclavos"": desde el comienzo del Montevideo de la ""Guerra Grande"", en 1839, hasta la abolición ""parcial"" de la esclavitud, el 12 de diciembre de 1842",,,,,"Montevideo, Uruguay",[s.n],2006,,,,monographic,,Spanish|||Portuguese,text,print,82 p. : ill. ; 27 cm.,,,Slave trade|||History|||Slaves,,Uruguay,,,,,,,
9958932213406236,"Testament de mort d'Ogé: et adresse de Pinchinat aux hommes de couleur, en date du 13 décember dernier, : avec la réfutation de cette adresse; par un habitant de Saint-Domingue, : suivi d'un récit des journées des 9 et 10 novembre dernier, à Saint Marc",,,,,A Philadelphie,"Chez Parent, imprimeur, rue Vine, au coin de la troisième Nord, no. 85",[1793?],,,,monographic,,French,text,electronic|||electronic resource|||remote,"[2], 30 p.",,,"Racially mixed people|||History|||Politics and government|||Race relations|||Ogé, Vincent 1750?-1790|||Ogé, Jacques -1791","To 1791|||Revolution, 1791-1804|||1791-1804","United States, Pennsylvania, Philadelphia|||Haiti",,,,,,,http://pitt.idm.oclc.org/login?url=http://opac.newsbank.com/select/evans/46887
9958985153406236,"Discriminación y racismo y panorama para revertirlos: Bolivia, Guatemala, Panamá, Perú",,,,,Quito,UNIFEM Fondo de Desarrollo de las Naciones Unidas para la Mujer-Región Andina,2009,,,1a. ed.,monographic,,Spanish,text,print,213 p. : ill. (some col.) ; 30 cm.,bibliography|||government publication,,Indian women|||Social conditions|||Race discrimination|||Racism|||Sex discrimination against women,,Latin America,,,,,,,
9959005163406236,Chica da Silva: a Brazilian slave of the eighteenth century,,,,,Cambridge|||New York,Cambridge University Press,2009,,,,monographic,,English,text,print,"xxv, 322 p., [8] p. of plates : ill., maps ; 23 cm.",bibliography|||biography,,"Slaves|||Slavery|||History|||Social conditions|||Silva, Chica da approximately 1732-1796",18th century,Brazil,,,,,2007036949,,
9959006523406236,Race and classification: the case of Mexican America,,,,,"Stanford, Calif",Stanford University Press,c2009,,,,monographic,,English,text,print,"xxiii, 356 p. : ill. ; 23 cm.",Congresses|||bibliography|||conference publication,,Racism|||History|||Ethnicity|||Race in art|||Race in literature|||Race relations,,"Mexico|||Southwestern States|||Southwest, New|||Southern States",,,,,2008041876,,
9959042173406236,"Black and green: Afro-Colombians, development, and nature in the Pacific lowlands",,,,,Durham [N.C.],Duke University Press,2009,,,,monographic,,English,text,print,"xv, 247 p. : ill., maps ; 24 cm.",bibliography,,Blacks|||Social conditions|||Civil rights|||Race identity|||History|||Civil rights movements|||Civilization|||African influences,,Pacific Coast (Colombia)|||Colombia|||Pacific Coast,,,,,2009005700,,
9959065093406236,"ser negro: a construção de subjetividades em afro-brasileiros, O",,,,,Brasilia,4 Estações,2008,,,,monographic,,Portuguese,text,print,266 p. ; 21 cm.,bibliography,,Blacks|||Race identity|||Social conditions|||Race relations,,Brazil,,,,,,,
9959065103406236,"efeitos psicossociais do racismo, Os",,,,,São Paulo SP [Brazil],Imprensa Oficial|||Instituto AMMA Psique e Negritude,2008,,,,monographic,,Portuguese,text,print,81 p. : ill. ; 28 cm.,government publication,,Race discrimination|||Blacks|||Psychology|||Race identity|||Racism|||Psychological aspects|||Race|||Race awareness|||Race relations,,Brazil,,,,,,,
9959076223406236,"De la machina imperial a la vereda tropical: poesía, identidad y nación en el Caribe afrohispánico",,"Poesía, identidad y nación en el Caribe afrohispánico",,,Bogotá,Pontificia Universidad Javeriana,2009,,,1. ed.,monographic,,Spanish,text,print,307 p. : ill. (some col.) ; 24 cm.,,,Spanish American poetry|||Black authors|||History and criticism|||Caribbean poetry (Spanish)|||Political aspects|||Nationalism and literature|||Colombian poetry,,,,,,,,,
9959076323406236,"sueño del ahorcado: una experiencia subjetiva de la pena de muerte a finales de la colonia (Nóvita, siglo XVIII), El",,,,,"Bogotá D.C., Colombia","Universidad de los Andes, Facultad de Ciencias Sociales-CESO, Departamento de Historia",2008,,,1. ed.,monographic,,Spanish,text,print,"190 p. : ill., maps ; 24 cm.",bibliography|||biography,"Detailed analysis of the murder of Andrés Ortiz in Nóvita, Colombia in 1773, in the context of colonial Colombia, gold mining, and slavery.",Blacks|||Social conditions|||Slaves|||Slavery|||History|||Capital punishment|||Gold mines and mining|||Race relations,18th century,Nóvita (Colombia)|||Colombia|||Nóvita,,,,,2009476820,,
9959076423406236,"derecho a no ser discriminado: primer informe sobre discriminación racial y derechos de la población afrocolombiana : version resumida, El",,,,,Bogotá,"Observatorio de Discriminación Racial|||Programa de Justicia Global y Derechos Humanos y CIJUS, Universidad de los Andes|||Proceso de Comunidades Negras (PCN)|||Centro de Estudios de Derecho, Justicia y Sociedad (Dejusticia)",2008,,,1. ed.,monographic,,Spanish,text,print,"69 p. : ill., map ; 23 cm.",bibliography,,"Blacks|||Legal status, laws, etc|||Civil rights|||Race discrimination|||Human rights",,Colombia,,,,,,,
9959076433406236,"desplazamiento afro: tierra, violencia y derechos de las comunidades negras en Colombia, El",,,,,Bogotá,"Universidad de los Andes, Facultad de Derecho, CIJUS|||Ediciones Uniandes",2009,,,1a. ed.,monographic,,Spanish,text,print,271 p. ; 19 cm.,bibliography,,Blacks|||Economic conditions|||Democracy|||Race discrimination|||Social conditions,,Colombia,,,,,2009481376,,
9959158923406236,"'Under the Colombian Flag': Nation-Building on San Andres and Providence Islands, 1886-1930",,,,,,,2009,,,,monographic,,English,text,electronic|||microform|||microfiche,1 volume,Academic theses|||bibliography|||text,"Under the Colombian Flag examines the Colombian state's efforts to incorporate the Afro-Caribbean English-speaking Protestant islanders of San Andrés and Providence into the Spanish-speaking Catholic nation. The project analyzes how those cultural struggles and political negotiations shaped the Colombian nation-building process. I illustrate how Colombian political elites largely spoke of islanders' ethnic differences in terms of cultural attributes such as language, religion, and customs. In their minds, these characteristics were malleable. The Colombian nation-builders' project thus ignored North American and European pseudo-scientific understandings of race in order to incorporate ethnically and racially diverse populations into their homogenizing agenda, which promoted the Spanish language, Hispanic culture, Roman Catholicism, gendered notions of morality, and racial views of health and modernity. San Andrés and Providence islanders had a different understanding of racial and national identities. They tended to formulate their Colombian identity in terms of loyalty, reciprocity, and rights. My work contributes to the growing body of historical scholarship on race and nation-building in Latin America and the Caribbean as well as scholarship investigating the experiences of black communities in the Atlantic world.",BlacksFrontiersHistoryLatin America,,,,,,,,,
99782443406236,"Balaiada e a insurreição de escravos no Maranhão, A",,,,,São Paulo,Editoria Ática,1983,,,,monographic,,Portuguese,text,print,"x, 145 p. ; 21 cm.",bibliography,,"Slavery|||Insurrections, etc|||Blacks|||History",,Brazil|||Maranhão (Brazil)|||Maranhão,,,,,,,
99795483406236,Viagem ao interior do Brasil,Reisen in Brasilien. Portuguese,,,,Belo Horizonte,Editora Itatiaia,1982,,,,monographic,,Portuguese|||German,text,print,138 p. : ill. ; 23 cm.,bibliography|||biography,,"Mines and mineral resources|||Indians of South America|||Slavery|||History|||Description and travel|||Freyreiss, Georg Wilhelm 1789-1825",19th century,Brazil|||Minas Gerais (Brazil),,,,,83151099,,
99797993406236,Documentacion relativa a esclavos en el Departamento de Maldonado: siglos XVIII y XIX,,,,,Montevideo,IMCO,1983,,,,monographic,,Spanish,text,print,"53, [2] p. ; 19 cm.",catalog,,Slavery|||History|||Sources|||Archives|||Catalogs,,Uruguay|||Maldonado (Dept.)|||Maldonado (Uruguay : Department),,,,,,,
997815513406236,"prejuicio racial en Puerto Rico, El",,,,,"Río Piedras, P.R",Ediciones Huracán,1985,,,3a ed.,monographic,,Spanish,text,print,145 p. ; 21 cm.,bibliography,,"African Americans|||Social conditions|||Racism|||History|||Race relations|||Blanco, Tomás 1896-1975|||El prejuicio racial en Puerto Rico",20th century,Puerto Rico,,,,,85080186,,
997869433406236,Escravidão: fugas e controle social,,Fugas e controle social,,,"Campinas, SP, Brasil|||São Paulo, SP","IFCH-UNICAMP|||Distribuição, Editora Hucitec",1984,,,,monographic,,Portuguese,text,print,58 p. ; 27 cm.,bibliography|||government publication,,Slavery|||History|||Fugitive slaves|||Social control,,Brazil,,,,,,,
997998483406236,"economia da escravidão nas fazendas de café, 1850-1888, A",,,,,Rio de Janeiro,"Programa Nacional de Pesquisa Económica, PNPE",1984,,,,monographic,,Portuguese,text,print,2 v. (416 p.) : ill. ; 30 cm.,bibliography,,Slavery|||History|||Slave trade|||Coffee industry,19th century,Brazil,,,,,,,
9977965333406236,Outras mulheres: mulheres negras brasileiras ao final da primeira década do século XXI,,,,,"Rio de Janeiro, RJ :","Editora PUC Rio,",[2012].,,,,monographic,,Portuguese,text,print|||unmediated|||volume,231 pages ; 21 cm,bibliography|||text,,"Women, Black|||Social conditions|||Economic conditions",21st century,Brazil,,,,,,,
9977965603406236,Herança quilombola maranhense: história e estórias,,,,,"São Paulo, SP, Brasil",Paulinas,2012,,,1a. ed.,monographic,,Portuguese,text,print,"245 p. : col. ill., col. map ; 23 cm.",History|||bibliography,,Quilombos|||History|||Oral history|||Slaves' writings,,Brazil|||Maranhão (Brazil)|||Maranhão,,,,,2013347344,,
9977965713406236,Maracatu-nação: festa na cidade,,,,"Santana, Paola Verri de (author)",Recife :,"Prefeitura do Recife, Secretaria de Cultura, Fundação de Cultura Cidade do Recife,",2012.,,,,monographic,,Portuguese,text,print|||unmediated|||volume,"357 pages, 16 unnumbered pages : illustrations ; 21 cm",bibliography|||text,,Festivals|||Pageants|||Blacks|||Rites and ceremonies|||Social life and customs|||Popular culture|||Afro-Brazilian cults,,Brazil|||Recife,,,,,,,
9977966333406236,Gente sem sorte: a invenção dos mulatos no Brasil colonial,,,,"Pessoa, Raimundo Agnelo Soares (author)","Goiânia, Goiás, Brasil :",Editora UFG :,[2013],,,,monographic,,Portuguese,text,print|||unmediated|||volume,255 pages ; 22 cm,bibliography|||text,,Racially mixed people|||History,18th century|||19th century,Brazil,,,,,,,
9977966483406236,História da África e dos afrodescendentes no Brasil: Nzinga Mbandi em perspectiva,,,,,"Porto Alegre, RS :","Editorial Rígel,",[2012].,,,1a. edição.,monographic,,Portuguese,text,print|||unmediated|||volume,141 pages : color illustrations ; 23 cm,Biography|||bibliography|||text,,Mbundu (African people)|||Kings and rulers|||Queens|||Slavery|||History|||Queen of Matamba Nzinga 1582-1663,17th century,Brazil|||Angola,,,,,,,
9978112043406236,"Unidos por nuestra dignidad e identidad: exposiciones en el ampliado nacional de emergencia del Pacto de Unidad, 17 de julio de 2013",,"Exposiciones en el ampliado nacional de emergencia del Pacto de Unidad, La Paz, 17 de julio de 2013|||Identidad, dignidad, fortaleza",,"Morales Ayma, Evo, 1959- (author)|||García Linera, Álvaro (author)|||Quintana Taborga, Juan R. (author)|||Romero Bonifaz, Carlos, 1966- (author)",[La Paz] :,"Ministerio de Comunicación, Estado Plurinacional de Bolivia,",[2013],,,,monographic,,Spanish,text,print|||unmediated|||volume,39 pages : illustrations ; 25 cm.,government publication|||text,,Indigenous peoples|||Civil rights|||Postcolonialism|||Politics and government|||Ethnic relations|||Foreign relations|||BoliviaPoliticsGovernmentEthnic relationsIndigenous rightsForeign relationsPost-colonialism21st century,2006-,Bolivia,,,,,,,
9978135173406236,"Ciencia y poder en Cuba: racismo, homofobia, nación (1790-1970)",,,,"Marqués de Armas, Pedro Luis, 1965- (author)",Madrid :,"Editorial Verbum,",[2014].,,,,monographic,,Spanish,text,print|||unmediated|||volume,348 pages : illustrations ; 20 cm.,bibliography|||text,,"Marginality, Social|||History|||Racism|||Homophobia|||Power (Social sciences)",,Cuba,,,,,,,
9978188483406236,Negro: este color que me queda bonito ; autoetnografía y memorias de mis vivencias y proceso de sanación como hombre negro,,,,,"[San Juan, P.R.] :","Divinas Letras,",[2013],,,,monographic,,Spanish,text,print|||unmediated|||volume,207 pages ; 23 cm,biography|||text,,Blacks|||Race identity|||Biography|||Puerto Ricans|||Race discrimination|||Race relations,,Puerto Rico|||United States,,,,,,,
9978614313406236,"Mestizo genomics: race mixture, nation, and science in Latin America",,,,,Durham :,"Duke University Press,",2014.,,,,monographic,,English,text,electronic resource|||remote|||computer|||online resource,1 online resource (pages cm.),bibliography|||text,,Mestizos|||Genomics|||Social aspects|||Race relations|||History,,Latin America,,,,,,,http://pitt.idm.oclc.org/login?url=http://site.ebrary.com/lib/pitt/docDetail.action?docID=10846216
9978614383406236,"Performing Afro-Cuba: image, voice, spectacle in the making of race and history",,,,"Wirtz, Kristina (author)",Chicago ;,"University of Chicago Press,",2014.,,,,monographic,,English,text,electronic resource|||remote|||computer|||online resource,1 online resource (pages cm.),bibliography|||text,,Blacks|||Race identity|||Social life and customs|||Social conditions|||Folklore|||History,,Cuba,,,,,,,http://pitt.idm.oclc.org/login?url=http://site.ebrary.com/lib/pitt/docDetail.action?docID=10855974
