,id,title,uniform_title,alternative_title,enumeration_chronology,associated_name,publication_place,publisher,publication_date,start_date,end_date,edition,issuance,frequency,language,type_of_resource,format,extent,genre,abstract,subject,temporal_coverage,geographic_coverage,target_audience,preceded_by,succeeded_by,issn,lccn,oclcn
72,1323103,Annual report for academic year,,,,,"Kampala, Uganda",The Institute,,19uu,9999,,serial,Annual,eng,text,print,v. ; 33 cm.,,,Periodicals|||Social sciences|||ResearchEast African Institute of Social Research (Makerere University College),,,,,,,,
73,1325349,Annual report of the African Development Bank,,,,,Abidjan,African Development Bank,1966-,1965,9999,,serial,Annual,eng,text,print,v. ; 27 cm.,,,Periodicals|||Development banksAfrican Development Bank,,,,,,,,
74,1352551,Annual report of the American Colonization Society,,,,,Washington,The Society.,,1818,1910,,serial,Unknown,eng,text,microfilm|||microform|||microfilm reel,93 v. in 91. : ill. ; 23 cm.,periodical,,"African Americans|||Colonization|||Slavery|||Societies, etcAmerican Colonization Society.",,,,,,,,
75,5530475,"annual report of the East African Common Services Organization for, The",,Annual report,,,"Nairobi, Kenya?]",East African Common Services Organization,1962-,1961,1967,,serial,Annual,eng,text,print,v. : ill. ; 25 cm.,Periodicals,,Economic conditions|||Politics and governmentEast African Common Services Organization,,,,Annual report on the East Africa High Commission East Africa High Commission. (DLC)sn 88035104 (OCoLC)8725753,Annual report East African Community. (DLC) 2008257092 (OCoLC)50376439,,2008257091,
76,5314436,Annual report to the President on the results of participation of Historically Black Colleges and Universities in federal programs,,Report to the President on the results of participation of historically Black colleges and universities in federal programs|||Historically Black Colleges and Universities in federal programs,,,"Washington, D.C","U.S. Dept. of Education, Office of Postsecondary Education",,2002,9999,,serial,Annual,eng,text,electronic|||electronic resource|||remote,"electronic text, v. : Word, digital, PDF file.",,,African American universities and colleges|||Government policy|||Federal aid to higher education|||Government aid to higher education|||Evaluation,,,,,,,2007230530,
77,7180651,Annual report,,Bank Supervision Department annual report,,,Pretoria,"South African Reserve Bank, Bank Supervision Dept.",,19uu,9999,,serial,Annual,eng,text,print,v. ; 30 cm.,Periodicals|||statistics,,"Banks and banking, CentralSouth African Reserve Bank. Bank Supervision Dept.",,,,,,,sn 93030144,
78,5095961,Annual statistical report of the member institutions,,United Negro College Fund statistical report of the member institutions|||Statistical report of the member institutions|||UNCF statistical report of the member institutions,,,New York],United Negro College Fund,-1980,1973,1980,,serial,Annual,eng,text,print,8 v. ; 28 cm.,Periodicals|||Statistics,,African American universities and collegesUnited Negro College Fund,,,,,UNCF statistical report of the member institutions United Negro College Fund. (DLC)sc 85001118 (OCoLC)11700490,0364-4723,sc 85001119|||sn 79006390,
79,6832482,"appeal, The","Appeal (Saint Paul, Minn.)",,,,"Saint Paul, Minn|||St. Paul, Minn",Northwestern Pub. Co.|||Adams Bros.|||J.Q. Adams|||Appeal Pub. Co.,,1889,1923,,serial,Weekly,eng,text,electronic|||electronic resource|||remote|||computer|||online resource,,Newspapers|||newspaper|||text,,African Americans|||African American newspapers,,United States Minnesota Ramsey Saint Paul|||United States Minnesota Hennepin Minneapolis|||United States Illinois Cook Chicago,,"Western appeal (St. Paul, Minn. : 1885)","Northwestern bulletin (St. Paul, Minn.)|||Northwestern bulletin-appeal",2163-7075,,
80,6832611,Arise! Vukani!,Arise!/Vukani (Online),Arise|||Vukani,,,"Braamfontein, South Africa",Action Youth,,1984,uuuu,,serial,Unknown,eng,text,electronic|||electronic resource|||remote|||computer|||online resource,,Periodicals|||periodical|||text,,"Working class|||Labor unions|||Youth, Black|||Anti-apartheid movements|||Politics and government",1978-1989,,,,,,,
81,540218,"Arkansas freeman, The",,,,,"Little Rock, Ark",T. Gross.,,1869,9999,,serial,Weekly,eng,text,microfilm,v.,newspaper,,African American newspapers,,[United States Arkansas Little Rock],,,,,77640216,
82,540355,Arkansas mansion,,,,,Little Rock,,,1880,1886,,serial,Unknown,eng,text,microfilm,ill.,newspaper,,African American newspapers,,United States Arkansas Little Rock,,,Arkansaw dispatch,,,
83,6091581,Artists and influences,,Artists & influences,,,New York?],The Collection.,,2008,,,serial,,eng,text,electronic|||electronic resource|||remote,v. : ports. ; 27 cm.,Interviews|||Periodicals,,Minority artists|||Artists|||Arts,,,,,,,86656127,
84,887899,Artrage,,,,,London,MAAS,,198u,9999,,serial,Quarterly,eng,text,print,v. : ill. ; 30 cm.,periodical,,"Arts, Black|||Periodicals|||Minorities in art|||Minority artists",,,,,,0264-5777,84647579,
85,6162973,Arts d'Afrique noire,,,,,"Arnouville, France, etc.]",[publisher not identified],[1972]-,1972,2004,,serial,Quarterly,fre,text,electronic|||electronic resource|||remote|||unmediated|||volume,,Periodicals|||periodical|||text,,"Arts, African",,,,Arts d'Afrique (OCoLC)5744924,,0337-1603,,
86,549011,"ASA news (Los Angeles, Calif.)","ASA news (Los Angeles, Calif.)",African Studies Association news,,,Los Angeles,The Association,1981-c2006,1981,2006,,serial,"3 issues a year, 2001-2006|||Quarterly, 1981-2000|||Three times a year",eng,text,print,v. ; 23-29 cm.,Pâeriodiques|||Periodicals|||periodical,,Study and teaching|||âEtude et enseignementAfrican Studies Association,,,,African studies newsletter 0002-0214 (DLC) 77641880 (OCoLC)3236821,"ASA news (Los Angeles, Calif. : Online) 1942-4949 (DLC) 2007235095 (OCoLC)99827462",0278-2219,81649773|||sn 81004607,
87,6882960,ASA news: African Studies Association newsletter,"ASA news (Los Angeles, Calif. : Online)",African Studies Association news|||African Studies Association newsletter,,,"New Brunswick, N.J",African Studies Association,2007-,2007,9999,,serial,Bimonthly|||Three times a year,eng,text,electronic|||electronic resource|||remote|||computer|||online resource,,Electronic journals|||Periodicals|||periodical|||text,,Study skills|||Study and teachingAfrican Studies Association|||African Studies Association.,,,,"ASA news (Los Angeles, Calif. : Online) 0278-2219 (OCoLC)166458564",,1942-4949|||0278-2219,,
88,9308258,Atabaque: el llamado de los afroamerindio umbandistas,,,,,Montevideo Uruguay,[s.n.,1997]-,1997,uuuu,,serial,Monthly,spa,text,print,v. : ill. ; 38 cm.,Periodicals|||periodical,,Umbanda (Cult)|||Spiritualism|||Afro-Brazilian cults,,,,,,1510-561X,,
89,7906849,Atlanta daily world,Atlanta daily world (Online),Atlanta world,,,"Atlanta, Ga",W.A. Scott II,,1932,9999,,serial,"Semiweekly, May 9-10, 1996|||Triweekly, Nov. 28, 1991-May 7, 1996|||Daily (except Saturday), Mar. 18-May 27, 1932|||Daily, May 28, 1932-Nov. 13, 1943|||Daily (except Monday), Nov. 14, 1943-<Mar. 31, 1968>|||Daily (except Monday, Wednesday, and Saturday), <Jan. 1, 1970>-Nov. 26, 1991|||Semiweekly",eng,text,electronic|||electronic resource|||remote|||computer|||online resource,,Newspapers|||newspaper|||text,,African Americans|||African American newspapers,,,,Atlanta world (Online) (DLC)sn 85047544 (OCoLC)426728488,,1528-6142,,
90,873208,"Atlanta voice, The",,,,,"Atlanta, Ga",J.L. Ware,,1966,9999,,serial,Weekly,eng,text,print,v. ill. 37 cm.,newspaper,,African American newspapers,,United States Georgia Fulton Atlanta,"""Black newspaper."" Cf. Black periodicals and newspapers.",,,,84025806,
91,4877243,"Background note, Central African Republic",,Central African Republic,,,"Washington, D.C.]","U.S. Dept. of State, Bureau of African Affairs",-2012,19uu,2012,,serial,Irregular|||Completely irregular,eng,text,electronic|||electronic resource|||remote|||computer|||online resource,,Electronic journals|||Periodicals|||text,,Diplomatic relations|||Politics and government|||Travel|||Description and travel|||Foreign relations,,,,,U.S. relations with Central African Republic (DLC) 2015231527 (OCoLC)919009485,,,
92,1159181,"Background notes, Central African Republic",,,,,"Washington, D.C","U.S. Dept. of State, Bureau of Public Affairs, Office of Public Communication, Editorial Division.",,19uu,9999,,serial,Unknown,eng,text,print,"v. : ill., maps ; 28 cm.",,,,,,,,,,,
93,6820753,"Background notes, Central African Republic",,"Background note, Central African Republic|||Central African Republic",,,"Washington, D.C. :|||[Buffalo, New York] :","U.S. Dept. of State, Bureau of Public Affairs, Office of Public Communication, Editorial Division|||William S. Hein & Co.,",,19uu,9999,,serial,Updated irregularly|||Completely irregular,eng,text,electronic resource|||remote|||computer|||online resource,,Electronic journals|||Periodicals|||text,,Description and travel|||Foreign relations|||Politics and government,,,,,,,2003232085,
94,3936612,Background to the budget,,,,,Arusha],East African Community.,,19uu,9999,,serial,Annual,eng,text,print,v. 24 cm.,statistics,,Appropriations and expenditures|||BudgetEast African Community,,,,,,,76980567,
95,7949314,Baltimore Afro-American,,,,,"Baltimore, Md",Carl Murphy,,1uuu,9999,Late city ed.,serial,Weekly,eng,text,electronic|||electronic resource|||remote,,Periodicals|||newspaper,,African American newspapers|||African Americans,,United States Maryland Baltimore Baltimore,,,,,,
96,9025995,"banner-enterprise, The",,The banner and enterprise|||Banner enterprise,,,"Raleigh, N.C. :|||Wilmington, N.C. :","Smith, Mebane & Williamson,|||[publisher not identified]",1883-,1883,18uu,,serial,Weekly,eng,text,electronic|||electronic resource|||remote|||computer|||online resource,,Newspapers|||newspaper|||text,,African American newspapers,,United States North Carolina Wake Raleigh|||United States North Carolina New Hanover Wilmington,,"Carolina enterprise|||Banner (Raleigh, N.C.)",,2576-6910,,
97,520114,"Bantu studies: a journal devoted to the scientific study of Bantu, Hottentot, and Bushman",,,,"Jones, John David Rheinallt, 1884- (ed.)|||Doke, Clement M. (Clement Martyn), 1893-1980 (ed.)",Johannesburg,Witwatersrand University Press [etc.],,1921,1941,,serial,"Quarterly, Mar. 1930-Dec. 1941|||Irregular, Oct. 1921-Dec. 1929|||Quarterly",eng,text,print,"15 v. ill., plates, maps, tables, (part fold.) 25 cm.",bibliography|||periodical,,Bantu-speaking peoples|||Periodicals|||Khoihoi (African people)|||San (African people|||Ethnology|||Indigenous peoples|||Blacks|||Languages,,,,,African studies (OCoLC)1461408,,35011239 //r46,
98,4160816,BAS forum,,Black Action Society forum,,,"Pittsburgh, Pa","Black Action Society, University of Pittsburgh",1977-,1977,19uu,,serial,Completely irregular,eng,text,print,v.,Periodicals|||newspaper,,African American college students,,,,,,,,
99,6833047,"bee, The","Bee (Washington, D.C. : 1882)",Washington bee,,,"Washington, D.C. :","Turner & Hamlin,|||C.C. Stewart|||Bee Publishing Comapny",[1882?]-1884.,1882,1884,,serial,Weekly,eng,text,electronic|||electronic resource|||remote|||computer|||online resource,,Newspapers|||newspaper|||text,,African Americans|||African American newspapers,,United States District of Columbia Washington,,,"Washington bee (Washington, D.C. : 1884) (DLC) 2008264012 (OCoLC)190847351",2157-3298,,
100,5692811,Best African American fiction,,,,,New York,Bantam Books,2009-,2009,9999,,serial,Annual,eng,text,print,v. ; 24 cm.,Fiction,,American fiction|||African American authors|||African Americans,21st century,,,,,,,
101,5684291,Best African American fiction,,,,,New York,Bantam Books,2009-,2009,9999,,serial,Annual,eng,text,print,v. ; 24 cm.,Fiction,,American fiction|||African American authors|||African Americans,21st century,,,,,,,
102,9248439,Between our selves: women of color newspaper,"Between our selves (Washington, D.C.)",Between ourselves,,,"Washington, District of Columbia :","Between Our Selves,",1985-,1985,uuuu,,serial,Quarterly,eng,text,electronic resource|||remote|||computer|||online resource,1 online resource (volumes).,Periodicals|||periodical|||text,,Women|||Feminism|||African American women|||Asian American women|||Hispanic American women|||Arab American women,,,,,,,,
103,9263952,Between our selves (Wash. D.C.),"Between our selves (Washington, D.C.)",,,,"[Washington, D.C.] :","[publisher not identified],",[1985]-,1985,9999,,serial,Quarterly,eng,text,electronic resource|||remote|||computer|||online resource,1 online resource (volumes).,Periodicals|||newspaper|||text,,"Feminism|||Women, Black|||Minority women",,,,,,0882-4355,,
104,447672,"Bibliographic survey, the negro in print",,Negro in print,,,Washington,Negro Bibliographic and Research Center,1965-1971,1965,1971,,serial,"5 no. a year (Jan., Mar., May, Sept. and Nov.), May 1970-Sept. 1971|||Six no. a year, May 1965-Mar. 1970|||Quarterly",eng,text,print,7 v. ; 26 cm.,Periodicals|||bibliography|||periodical,Some issues include brief book reviews.,African Americans|||American literature|||African American authors|||Minorities,,,,,,0548-1465,65009916,
105,9248445,BL blacklight: BL,,Blacklight|||BL|||B.L|||Black light,,,"Washington, District of Columbia :","Blacklight,",1979-,1979,uuuu,,serial,Irregular|||Completely irregular,eng,text,electronic resource|||remote|||computer|||online resource,1 online resource (volumes) : illustrations.,Periodicals|||periodical|||review|||text,,African American gays|||Gays|||African Americans|||Homosexuality,,,,,,,,
106,520289,Black academy review,,,,,Buffalo,Black Academy Press,1970-1974,1970,1974,,serial,Quarterly,eng,text,print,5 v. 22 cm.,Periodicals|||periodical,,"African Americans|||Authors, Black|||Periodicals",,,,,,0006-4084,70019480,
107,4160824,Black Action Society network: Black collegiate journalism,,,,,"Pittsburgh, Pa","Black Action Society, University of Pittsburgh",,19uu,19uu,,serial,Completely irregular,eng,text,print,v.,Periodicals|||periodical,,African American college students,,,,,,,,
108,540525,Black American literature forum,,,,,"Terre Haute, IN","School of Education, Indiana State University]",,1976,19uu,,serial,Quarterly,eng,text,print,v. ill. 28 cm.,Periodicals|||periodical,,American literature|||African American authors|||History and criticism|||African American arts,,,,Negro American literature forum 0028-2480 (DLC)sf 79010370 (OCoLC)1193279,African American review 1062-4783 (DLC)sn 92004639 (OCoLC)25636550,0148-6179,78642125,
109,4177412,Black American literature forum,Black American literature forum (Online),,,,"Terre Haute, Ind","School of Education, Indiana State University",1976-1991,1976,1991,,serial,Quarterly,eng,text,electronic|||electronic resource|||remote|||computer|||online resource,,"Criticism, interpretation, etc|||Electronic journals|||Periodicals|||Périodiques|||periodical|||review|||text",,American literature|||African American authors|||History and criticism|||African American arts|||Littérature américaine|||Auteurs noirs américains|||Arts noirs américains|||Letterkunde|||Amerikaans|||Negers|||Literatur|||Zeitschrift,,,,Negro American literature forum (Online) 2325-7164 (DLC)sn 99023367 (OCoLC)40892614,African American review (Online) 1945-6182 (DLC)sn 99023369 (OCoLC)40892739,2326-1536|||0148-6179,,
