id,title,uniform_title,alternative_title,enumeration_chronology,associated_name,publication_place,publisher,publication_date,start_date,end_date,edition,issuance,frequency,language,type_of_resource,format,extent,genre,abstract,subject,temporal_coverage,geographic_coverage,target_audience,preceded_by,succeeded_by,issn,lccn,oclccn,url
8925808,Africo-American Presbyterian,,,,,"Wilmington, N.C|||Charlotte, N.C",D.J. Sanders,,1879,1938,,serial,Weekly,English,text,electronic|||electronic resource|||remote|||computer|||online resource,,Newspapers|||newspaper|||text,,African Americans|||Presbyterians|||African American Presbyterians|||African American newspapers|||Presbyterian Church,,"Wilmington (N.C.)|||United States, North Carolina, Mecklenburg, Charlotte|||New Hanover County|||Mecklenburg County (N.C.)|||Charlotte (N.C.)|||Charlotte|||North Carolina|||Mecklenburg County|||New Hanover County (N.C.)|||Wilmington|||United States|||United States, North Carolina, New Hanover, Wilmington",,"Southern evangelist (Charlotte, N.C.)","New advance (Charlotte, N.C.)",,,,http://pitt.idm.oclc.org/login?url=http://infotrac.galegroup.com/itweb/upitt_main?db=NCCO
9399076,Africology: the journal of Pan African studies,,Journal of Pan African studies|||A:JPAS,,,"Santa Clarita, California",[publisher not identified],,2018,9999,,serial,Four times a year|||Quarterly,English,text,electronic|||electronic resource|||remote|||computer|||online resource,,Periodicals|||periodical|||text,,Pan-Africanism|||Africans|||African Americans|||Civilization,,Africa,,Journal of Pan African studies 1942-6569 (DLC) 2007236575 (OCoLC)173191064,,2156-5600,,,http://pitt.idm.oclc.org/login?url=http://link.galegroup.com/apps/pub/5GRF/AONE?sid=kbart?&u=upitt_main
519104,Afrika und Übersee,,,,"Meinhof, Carl, 1857-1944 (ed)",Berlin [etc.],D. Reimer [etc.],,1910,9999,,serial,Quarterly,French|||German|||English,text,print,"v. ill., maps. 23-30 cm.",periodical,,African languages|||Periodicals,,,,,,0002-0427,12034290 //r522,,
530837,"Afrique littéraire et artistique, L'",,,,,Paris,Société Africaine d'Édition.,,1968,1979,,serial,Quarterly 1979-|||Quarterly 1968-1969|||Bimonthly 1970-1978|||Quarterly,French,text,print,53 no. ill. 20 cm.,periodical,,African literature|||Periodicals|||Art|||Social life and customs,,Africa,,,Afrique litteraire (DLC) 86648685 (OCoLC)6632718,0002-0508,sn 84010438,,
547541,"Afrique littéraire, L'",,,,,Paris,L'Afrique littéraire,1980-,1980,9999,,serial,Quarterly (irregular)|||Quarterly,French,text,print,v. : ill. 20 cm.,periodical,,African literature|||Periodicals,,Africa,,Afrique littéraire et artistique (OCoLC)2015335,,0245-8160,86648685|||sn 82020016,,
519106,"Afro=American advance, The",,Afro American advance,,,Minneapolis and St. Paul,,,1899,19uu,,serial,Unknown,English,text,microfilm,,newspaper,,African American newspapers,,"United States, Minnesota, Minneapolis",,Twin=city American (OCoLC)1767879|||Colored citizen,,,,,
6308321,Afro-American Churchman,,,,,"Petersburg, VA",,1887,1887,1887,,serial,Monthly,English,text,electronic|||electronic resource|||remote,,Newspapers|||newspaper,,African Americans|||African American Episcopalians|||African American newspapers|||Episcopal Church,,"Virginia|||Petersburg (Va.)|||United States, Virginia, Norfolk|||Norfolk (Va.)|||United States, Virginia, Petersburg",,"Lancet (Petersburg, Va.)",,,,,"http://pitt.idm.oclc.org/login?url=http://infotrac.galegroup.com/itw/infomark/1/1/1/purl=rc18_NCNP_0__Afro-American%20Churchman%20(Petersburg,%20VA)?sw_aep=upitt_main"
6308320,Afro-American,,,,,"Baltimore, MD",,1893-1898,1893,1898,,serial,Weekly,English,text,electronic|||electronic resource|||remote,,Newspapers|||newspaper,,African American newspapers|||African Americans,,"Maryland|||Baltimore|||United States, Maryland, Baltimore|||Baltimore (Md.)",,,"Ledger (Baltimore, Md.)|||Afro-American ledger",,,,"http://pitt.idm.oclc.org/login?url=http://infotrac.galegroup.com/itw/infomark/1/1/1/purl=rc18_NCNP_0__Afro-American%20(Baltimore,%20MD)?sw_aep=upitt_main"
7906677,"Afro-American, The","Afro-American (Baltimore, Md. : 1892)",,,,"Baltimore, Md",Afro-American Co.,,1892,1899,,serial,Weekly,English,text,electronic|||electronic resource|||remote|||unmediated|||volume,,Newspapers|||newspaper|||text,,African American newspapers|||African Americans,,"Maryland|||Baltimore|||United States, Maryland, Baltimore|||Baltimore (Md.)",,,"Ledger (Baltimore, Md.) 2473-5949 (DLC)sn 83045833 (OCoLC)9717406|||Afro-American ledger 2473-5965 (DLC)sn 83045756 (OCoLC)9721724",2473-5922,,,http://pitt.idm.oclc.org/login?url=https://search.proquest.com/publication/45589
528299,Afro-Asian and world affairs,,,,,New Delhi],Institute of Afro-Asian and World Affairs.,,1964,1968,,serial,Quarterly,English,text,print,v. 25 cm.,periodical,,Afro-Asian politics|||Periodicals|||World politics,,,,,,0002-0605,sap66007754,,
531788,Afro-Asian peoples,,,,,Cairo],,,19uu,19uu,,serial,Monthly,English,text,print,illus. 27 cm.,periodical,,Afro-Asian politics|||Periodicals,,Africa|||Asia,,,Solidarity (DLC) 77643918 (OCoLC)2538493,0002-0648,75640482 /NE,,
549506,Afro-Hispanic review: publication of the Afro-Hispanic Institute,,Afro Hispanic review,,,"Washington, D.C.]",The Institute,c1981-,1982,9999,,serial,"Three no. a year (Jan., May, and Nov.)|||Three times a year",Spanish|||English,text,print,v. ; 28 cm.,periodical|||review,,Spanish American literature|||Black authors|||Periodicals|||Blacks in literature,,Latin America,,,,0278-8969,82642621|||sn 81002220,,
6113080,Afro-Hispanic review: publication of the Afro-Hispanic Institute,Afro-Hispanic review (Online),,,,"Washington, D.C",Afro-Hispanic Institute,³1981-,1982,9999,,serial,"Semiannual, 1993-|||Three no. a year, 1982-1992|||Semiannual",Spanish|||English,text,electronic|||electronic resource|||remote|||computer|||online resource,,Computer network resources|||Electronic journals|||Periodicals|||periodical|||review|||text,,Spanish American literature|||Black authors|||Blacks in literature|||Black Studies|||Literature,,,,,,2327-9648|||0278-8969,,,http://pitt.idm.oclc.org/login?url=http://www.jstor.org/journal/afrohisprevi|||http://pitt.idm.oclc.org/login?url=http://gateway.proquest.com/openurl?ctx_ver=Z39.88-2003&xri:pqil:res_ver=0.2&res_id=xri:lion-us&rft_id=xri:lion:contents:abl_toc/AfroHispanicReview/issues.htm|||http://pitt.idm.oclc.org/login?url=https://search.proquest.com/publication/31637|||http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/openurl/openurl?url_ver=Z39.88-2004&url_ctx_fmt=info:ofi/fmt:kev:mtx:ctx&res_id=info:sid/gale:LitRC&ctx_enc=info:ofi:enc:UTF-8&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&rft.issn=0278-8969&req_dat=info:sid/gale:ugnid:upitt_main|||http://pitt.idm.oclc.org/login?url=http://link.galegroup.com/apps/pub/5VWI/AONE?sid=kbart?&u=upitt_main
540151,Afro-independent,,,,,"St. Paul, Minn",,,1888,9999,,serial,Unknown,English,text,microfilm,,newspaper,,African American newspapers,,"United States, Minnesota, St. Paul",,,,,,,
861363,ALA bulletin: a publication of the African Literature Association,,A.L.A. bulletin,,,"Edmonton, Alta",The Association,1982-,1982,2006,,serial,Quarterly,English,text,print,v. ; 22 cm.,periodical,,African literature|||Periodicals,,Africa,,ALA newsletter (DLC) sc 78000009,JALA: journal of the African Literature Association.,0146-4965,82642604 //r83,,
4068212,"Albany liberator, The",,Liberator,,,"Albany, N.Y",Brothers Coordinating Committee,,196u,19uu,,serial,Biweekly,English,text,print,v. : ill.,Newspapers|||Periodicals|||newspaper,,African Americans|||Civil rights|||Underground newspapers|||Black nationalism,,"Albany|||Albany County (N.Y.)|||United States, New York, Albany, Albany|||New York (State)|||New York|||United States|||Albany (N.Y.)",,,,,sn 93023929,,
540165,"Aliened American, The",,,,,"Cleveland, Ohio",,,1853,9999,,serial,Unknown,English,text,microfilm,,newspaper,,African American newspapers,,"United States, Ohio, Cleveland",,,,,,,
6965897,Alternation,"Alternation (Durban, South Africa)",Alter nation|||Journal of the Centre for the Study of Southern African Literature and Languages 1994-2008|||International journal for the study of Southern African literature and languages 1995-2003|||Interdisciplinary journal for the study of the arts and humanitites in Southern Africa 2004-|||Alternation special edition,,,Durban,Centre for the Study of Southern African Literature and Languages|||CSSALL,[1994]-,1994,9999,,serial,Two issues per year|||Semiannual,English,text,electronic|||electronic resource|||remote|||unmediated|||volume,,Electronic journals|||Periodicals|||periodical|||text,,Southern African literature|||Arts|||Humanities|||Language and languages|||Afrikaanse talen|||Taalkunde|||Letterkunde|||Languages,,"Africa, Southern",,,,1023-1757,,,http://journals.co.za/content/journal/alt
6832105,Amandla-Matla,Amandla-Matla (Online),,,,South Africa],African National Congress,,197u,1976,,serial,Unknown,English,text,electronic|||electronic resource|||remote|||computer|||online resource,,Periodicals|||periodical|||text,,"Government, Resistance to|||African National Congress",,South Africa,,,,,,,http://www.disa.ukzn.ac.za/aa17292735000000
542841,"American eagle, The",,,,,St. Louis,R. A. Hudlin.,,1894,1907,,serial,Unknown,English,text,microfilm,ill.,newspaper,,African American newspapers,,,,,,,,,
540225,"American Negro, The",,,,,"Springfield, Mo",,,1890,9999,,serial,Unknown,English,text,microfilm,,newspaper,,African American newspapers,,"United States, Missouri, Springfield",,,,,,,
7554114,Angola Press Agency,,,,,London,Financial Times Ltd.,,20uu,9999,,serial,Daily,English,text,electronic|||electronic resource|||remote,,newspaper,,African newspapers|||Foreign news,,,,,,,,,http://pitt.idm.oclc.org/login?url=https://advance.lexis.com/api/search?source=MTA2MjA2Ng&context=1516831
7916687,Annual agency performance report on actions to assist minority serving institutions,,,,"United States, Department of Veterans Affairs, (author)","Washington, District of Columbia :","Department of Veterans Affairs,",2011-,2011,9999,,serial,Annual,English,text,electronic resource|||remote|||computer|||online resource,1 online resource,Periodicals|||text,,African American universities and colleges|||Indian universities and colleges|||Hispanic American college students|||Asian American college students|||Pacific Islanders|||Education (Higher)|||United States. Department of Veterans Affairs,,United States,,Annual performance report on executive agency actions to assist tribal colleges and universities (TCUs) United States. Department of Veterans Affairs. (DLC) 2014230749 (OCoLC)883404605|||Annual agency report on executive agency actions to assist historically Black colleges and universities United States. Department of Veterans Affairs.|||Annual report on Hispanic employment in the federal government United States. Department of Veterans Affairs.,,,2014230750,,http://purl.fdlp.govGPO/gpo50607
1517888,Annual National Conference of Black Physics Students,,,,,"East Lansing, MI",The Conference,,19uu,9999,,serial,Annual,English,text,microfiche|||microform,v. : ill. ; 28 cm.,conference publication,,"Periodicals|||Minorities in science|||Congresses|||College students, Black|||National Conference of Black Physics Students",,United States,,,,,sn 94028489,,
3793750,Annual report,,,,,Accra],West African Examinations Council,,1953,9999,,serial,Annual,English,text,print,v. ; 23-33 cm.,Periodicals,,Examinations|||West African Examinations Council,,"Africa, West",,,,0508-3389,54044323 //r81,,
1323103,Annual report for academic year,,,,,"Kampala, Uganda",The Institute,,19uu,9999,,serial,Annual,English,text,print,v. ; 33 cm.,,,Periodicals|||Social sciences|||Research|||East African Institute of Social Research (Makerere University College),,Uganda,,,,,,,
1325349,Annual report of the African Development Bank,,,,,Abidjan,African Development Bank,1966-,1965,9999,,serial,Annual,English,text,print,v. ; 27 cm.,,,Periodicals|||Development banks|||African Development Bank,,Africa,,,,,,,
1352551,Annual report of the American Colonization Society,,,,,Washington,The Society.,,1818,1910,,serial,Unknown,English,text,microfilm|||microform|||microfilm reel,93 v. in 91. : ill. ; 23 cm.,periodical,,"African Americans|||Colonization|||Slavery|||Societies, etc|||American Colonization Society.",,United States|||Liberia,,,,,,,
5530475,"annual report of the East African Common Services Organization for, The",,Annual report,,,"Nairobi, Kenya?]",East African Common Services Organization,1962-,1961,1967,,serial,Annual,English,text,print,v. : ill. ; 25 cm.,Periodicals,,Economic conditions|||Politics and government|||East African Common Services Organization,,"Africa, East|||Africa, Eastern",,Annual report on the East Africa High Commission East Africa High Commission. (DLC)sn 88035104 (OCoLC)8725753,Annual report East African Community. (DLC) 2008257092 (OCoLC)50376439,,2008257091,,
5314436,Annual report to the President on the results of participation of Historically Black Colleges and Universities in federal programs,,Report to the President on the results of participation of historically Black colleges and universities in federal programs|||Historically Black Colleges and Universities in federal programs,,,"Washington, D.C","U.S. Dept. of Education, Office of Postsecondary Education",,2002,9999,,serial,Annual,English,text,electronic|||electronic resource|||remote,"electronic text, v. : Word, digital, PDF file.",,,African American universities and colleges|||Government policy|||Federal aid to higher education|||Government aid to higher education|||Evaluation,,United States,,,,,2007230530,,http://purl.access.gpo.gov/GPO/LPS88037
7180651,Annual report,,Bank Supervision Department annual report,,,Pretoria,"South African Reserve Bank, Bank Supervision Dept.",,19uu,9999,,serial,Annual,English,text,print,v. ; 30 cm.,Periodicals|||statistics,,"Banks and banking, Central|||South African Reserve Bank. Bank Supervision Dept.",,South Africa,,,,,sn 93030144,,
5095961,Annual statistical report of the member institutions,,United Negro College Fund statistical report of the member institutions|||Statistical report of the member institutions|||UNCF statistical report of the member institutions,,,New York],United Negro College Fund,-1980,1973,1980,,serial,Annual,English,text,print,8 v. ; 28 cm.,Periodicals|||Statistics,,African American universities and colleges|||United Negro College Fund,,United States,,,UNCF statistical report of the member institutions United Negro College Fund. (DLC)sc 85001118 (OCoLC)11700490,0364-4723,sc 85001119|||sn 79006390,,
6832482,"appeal, The","Appeal (Saint Paul, Minn.)",,,,"Saint Paul, Minn|||St. Paul, Minn",Northwestern Pub. Co.|||Adams Bros.|||J.Q. Adams|||Appeal Pub. Co.,,1889,1923,,serial,Weekly,English,text,electronic|||electronic resource|||remote|||computer|||online resource,,Newspapers|||newspaper|||text,,African Americans|||African American newspapers,,"United States, Minnesota, Hennepin, Minneapolis|||Minneapolis|||Saint Paul|||Chicago|||Minnesota|||United States, Illinois, Cook, Chicago|||United States, Minnesota, Ramsey, Saint Paul|||Minneapolis (Minn.)|||Chicago (Ill.)|||Saint Paul (Minn.)|||Illinois",,"Western appeal (St. Paul, Minn. : 1885)","Northwestern bulletin (St. Paul, Minn.)|||Northwestern bulletin-appeal",2163-7075,,,http://chroniclingamerica.loc.gov/lccn/sn83016810/issues/
6832611,Arise! Vukani!,Arise!/Vukani (Online),Arise|||Vukani,,,"Braamfontein, South Africa",Action Youth,,1984,uuuu,,serial,Unknown,English,text,electronic|||electronic resource|||remote|||computer|||online resource,,Periodicals|||periodical|||text,,"Working class|||Labor unions|||Youth, Black|||Anti-apartheid movements|||Politics and government",1978-1989,South Africa,,,,,,,http://www.disa.ukzn.ac.za/av16848098000000
